Time	Open	High	Low	Close	Volume
2022-10-03 16:00:00	0.9808	0.98181	0.97957	0.98078	27889	4
2022-10-03 17:00:00	0.98076	0.981	0.97879	0.97944	19965	5
2022-10-03 18:00:00	0.97944	0.9821	0.9789	0.98166	29819	5
2022-10-03 19:00:00	0.98168	0.98286	0.98051	0.98286	28689	5
2022-10-03 20:00:00	0.98286	0.98288	0.9821	0.98248	5766	4
2022-10-03 21:00:00	0.98248	0.98253	0.98197	0.98214	565	23
2022-10-03 22:00:00	0.98214	0.98314	0.98199	0.98288	8433	22
2022-10-03 23:00:00	0.98287	0.98374	0.98284	0.98334	16576	8
2022-10-04 00:00:00	0.98335	0.98378	0.98197	0.98266	19096	6
2022-10-04 01:00:00	0.98266	0.98293	0.98114	0.98114	16105	5
2022-10-04 02:00:00	0.98114	0.983	0.9806	0.98282	13518	5
2022-10-04 03:00:00	0.98283	0.98453	0.98214	0.98422	20151	5
2022-10-04 04:00:00	0.98423	0.98433	0.98261	0.98331	19977	6
2022-10-04 05:00:00	0.98332	0.98492	0.98258	0.98439	22336	5
2022-10-04 06:00:00	0.98439	0.98719	0.98376	0.98702	43504	6
2022-10-04 07:00:00	0.98703	0.98959	0.98633	0.98751	54249	5
2022-10-04 08:00:00	0.98751	0.98801	0.98652	0.98745	39048	5
2022-10-04 09:00:00	0.98744	0.98841	0.98524	0.98791	37221	4
2022-10-04 10:00:00	0.9879	0.99037	0.98778	0.98913	31638	5
2022-10-04 11:00:00	0.98914	0.98981	0.9877	0.98904	35441	5
2022-10-04 12:00:00	0.98902	0.99344	0.98858	0.99239	42644	4
2022-10-04 13:00:00	0.99242	0.99307	0.99098	0.99289	43376	5
2022-10-04 14:00:00	0.99288	0.99578	0.99288	0.99567	45790	5
2022-10-04 15:00:00	0.99567	0.99796	0.9954	0.99762	16637	4
2022-10-04 16:00:00	0.99763	0.99937	0.99649	0.99699	14618	5
2022-10-04 17:00:00	0.99699	0.99742	0.99601	0.99742	14553	4
2022-10-04 18:00:00	0.99742	0.99987	0.99671	0.99977	14736	5
2022-10-04 19:00:00	0.99977	0.99995	0.99771	0.99902	18245	4
2022-10-04 20:00:00	0.99901	0.99935	0.99837	0.99852	8568	5
2022-10-04 21:00:00	0.99841	0.99862	0.99828	0.9983	368	41
2022-10-04 22:00:00	0.9983	0.99856	0.99803	0.99828	3864	18
2022-10-04 23:00:00	0.99827	0.9985	0.99791	0.99836	9620	7
2022-10-05 00:00:00	0.99839	0.99898	0.99702	0.99758	15354	5
2022-10-05 01:00:00	0.99756	0.99905	0.99651	0.99653	22454	5
2022-10-05 02:00:00	0.99652	0.99747	0.99601	0.99674	18854	5
2022-10-05 03:00:00	0.99674	0.99713	0.99593	0.99692	13378	5
2022-10-05 04:00:00	0.99691	0.99714	0.99601	0.9966	12936	6
2022-10-05 05:00:00	0.99659	0.99787	0.99628	0.99634	18314	6
2022-10-05 06:00:00	0.99636	0.99947	0.99615	0.99774	25291	6
2022-10-05 07:00:00	0.99775	0.99781	0.99361	0.99405	33756	4
2022-10-05 08:00:00	0.99404	0.99481	0.9923	0.99473	36242	5
2022-10-05 09:00:00	0.99472	0.99519	0.9921	0.99303	25075	4
2022-10-05 10:00:00	0.99302	0.99314	0.9911	0.99239	24849	5
2022-10-05 11:00:00	0.9924	0.99271	0.98995	0.99051	23275	5
2022-10-05 12:00:00	0.99053	0.99229	0.98919	0.99114	31133	4
2022-10-05 13:00:00	0.99113	0.99141	0.98655	0.98769	28207	4
2022-10-05 14:00:00	0.98768	0.98768	0.98346	0.98547	48405	5
2022-10-05 15:00:00	0.98548	0.98724	0.98493	0.98654	34574	4
2022-10-05 16:00:00	0.98654	0.98761	0.98597	0.9863	26063	5
2022-10-05 17:00:00	0.98629	0.98813	0.98599	0.98751	21749	5
2022-10-05 18:00:00	0.98751	0.98953	0.98734	0.98947	25311	5
2022-10-05 19:00:00	0.98949	0.98968	0.98827	0.98852	27198	5
2022-10-05 20:00:00	0.98852	0.98897	0.98821	0.98821	6944	5
2022-10-05 21:00:00	0.98795	0.98848	0.98653	0.98843	5401	62
2022-10-05 22:00:00	0.98844	0.98901	0.9882	0.98891	9851	22
2022-10-05 23:00:00	0.98892	0.9912	0.98876	0.99116	16525	7
2022-10-06 00:00:00	0.99115	0.99261	0.99081	0.99166	22318	6
2022-10-06 01:00:00	0.99168	0.99193	0.99029	0.99107	24938	6
2022-10-06 02:00:00	0.99105	0.9919	0.99047	0.99152	22145	6
2022-10-06 03:00:00	0.99151	0.99264	0.99131	0.99165	19031	5
2022-10-06 04:00:00	0.99166	0.9921	0.99093	0.99209	11676	5
2022-10-06 05:00:00	0.99208	0.99258	0.99122	0.9922	20491	5
2022-10-06 06:00:00	0.99221	0.99225	0.98929	0.98963	30359	6
2022-10-06 07:00:00	0.98964	0.99204	0.98941	0.99103	46008	5
2022-10-06 08:00:00	0.99105	0.99128	0.98749	0.98883	44875	4
2022-10-06 09:00:00	0.98884	0.99025	0.98847	0.98886	40421	5
2022-10-06 10:00:00	0.98887	0.98942	0.98742	0.98789	32270	5
2022-10-06 11:00:00	0.98854	0.9893	0.98578	0.98684	32404	5
2022-10-06 12:00:00	0.98684	0.9882	0.98556	0.98683	40511	5
2022-10-06 13:00:00	0.98682	0.98703	0.98184	0.98291	57798	5
2022-10-06 14:00:00	0.98292	0.98444	0.98181	0.98405	55204	4
2022-10-06 15:00:00	0.98406	0.98447	0.98036	0.98045	41572	4
2022-10-06 16:00:00	0.98045	0.98104	0.9788	0.98023	39161	5
2022-10-06 17:00:00	0.98023	0.98167	0.97991	0.98164	31237	5
2022-10-06 18:00:00	0.98164	0.98167	0.9792	0.97922	29782	5
2022-10-06 19:00:00	0.97922	0.98013	0.97894	0.97965	31487	5
2022-10-06 20:00:00	0.97964	0.98022	0.97893	0.97896	8430	4
2022-10-06 21:00:00	0.97902	0.97974	0.9787	0.97921	5243	20
2022-10-06 22:00:00	0.97921	0.97975	0.97898	0.97927	11162	22
2022-10-06 23:00:00	0.97927	0.97969	0.97862	0.97888	16430	8
2022-10-07 00:00:00	0.97888	0.97975	0.97863	0.97931	22767	6
2022-10-07 01:00:00	0.97931	0.9799	0.97863	0.97977	18794	5
2022-10-07 02:00:00	0.97976	0.98119	0.97937	0.98075	18523	6
2022-10-07 03:00:00	0.98075	0.98115	0.98018	0.98047	15562	5
2022-10-07 04:00:00	0.98047	0.98071	0.97913	0.97914	12702	5
2022-10-07 05:00:00	0.97914	0.98039	0.97914	0.9801	15504	4
2022-10-07 06:00:00	0.98011	0.98011	0.97655	0.97815	31602	5
2022-10-07 07:00:00	0.97815	0.98088	0.97813	0.97984	42788	5
2022-10-07 08:00:00	0.97985	0.98167	0.97932	0.98015	40311	5
2022-10-07 09:00:00	0.98017	0.98109	0.97922	0.98059	34995	5
2022-10-07 10:00:00	0.98059	0.98082	0.97908	0.97966	28583	5
2022-10-07 11:00:00	0.97966	0.98045	0.97869	0.97871	27550	5
2022-10-07 12:00:00	0.97871	0.98028	0.97259	0.975	59161	5
2022-10-07 13:00:00	0.97499	0.97689	0.97417	0.97486	66635	4
2022-10-07 14:00:00	0.97486	0.97911	0.97441	0.97858	68067	5
2022-10-07 15:00:00	0.97859	0.979	0.97712	0.97837	36200	4
2022-10-07 16:00:00	0.97837	0.97843	0.97554	0.97608	30994	5
2022-10-07 17:00:00	0.97609	0.97691	0.97558	0.97567	22199	5
2022-10-07 18:00:00	0.97567	0.9763	0.97339	0.97351	24993	5
2022-10-07 19:00:00	0.97352	0.97397	0.97306	0.97386	14713	5
2022-10-07 20:00:00	0.97385	0.97431	0.97324	0.97388	6319	5
2022-10-10 00:00:00	0.97343	0.97412	0.97246	0.97375	29407	6
2022-10-10 01:00:00	0.97375	0.97531	0.97366	0.97501	28693	6
2022-10-10 02:00:00	0.97501	0.97504	0.97408	0.97453	18675	5
2022-10-10 03:00:00	0.97454	0.97462	0.97324	0.97375	12447	6
2022-10-10 04:00:00	0.97375	0.97407	0.97327	0.97396	10821	5
2022-10-10 05:00:00	0.97399	0.97433	0.97157	0.97167	17490	4
2022-10-10 06:00:00	0.97166	0.97334	0.97164	0.97187	24879	6
2022-10-10 07:00:00	0.97187	0.9733	0.96992	0.97068	37874	5
2022-10-10 08:00:00	0.97066	0.97087	0.96815	0.96881	26463	4
2022-10-10 09:00:00	0.96883	0.97091	0.96883	0.97065	16078	4
2022-10-10 10:00:00	0.97065	0.97093	0.96883	0.96924	14812	5
2022-10-10 11:00:00	0.96925	0.97065	0.96869	0.9697	15116	5
2022-10-10 12:00:00	0.96969	0.9719	0.96934	0.97145	17900	5
2022-10-10 13:00:00	0.97145	0.97217	0.9694	0.96999	25320	5
2022-10-10 14:00:00	0.96999	0.97457	0.96951	0.97023	26100	5
2022-10-10 15:00:00	0.97022	0.97047	0.96852	0.97026	33654	4
2022-10-10 16:00:00	0.97026	0.97044	0.96893	0.96917	25717	5
2022-10-10 17:00:00	0.96917	0.97181	0.96851	0.97129	34701	5
2022-10-10 18:00:00	0.97129	0.97237	0.97027	0.9703	23476	5
2022-10-10 19:00:00	0.97032	0.97096	0.9701	0.97021	24145	5
2022-10-10 20:00:00	0.97023	0.97072	0.97009	0.97018	3658	5
2022-10-10 21:00:00	0.97009	0.97043	0.96995	0.97019	2061	50
2022-10-10 22:00:00	0.97019	0.97086	0.97004	0.97083	6836	18
2022-10-10 23:00:00	0.97083	0.97112	0.97075	0.9711	11148	8
2022-10-11 00:00:00	0.97112	0.97228	0.96985	0.97201	24966	6
2022-10-11 01:00:00	0.972	0.97211	0.96918	0.9697	38419	6
2022-10-11 02:00:00	0.9697	0.96998	0.96807	0.96868	39646	6
2022-10-11 03:00:00	0.96869	0.96957	0.96813	0.9682	26759	6
2022-10-11 04:00:00	0.96819	0.9685	0.96698	0.96771	23871	6
2022-10-11 05:00:00	0.9677	0.96873	0.96758	0.96856	24487	6
2022-10-11 06:00:00	0.96858	0.97026	0.96744	0.96904	40794	5
2022-10-11 07:00:00	0.96903	0.97247	0.9689	0.96988	56638	5
2022-10-11 08:00:00	0.96989	0.97198	0.96967	0.97074	39427	5
2022-10-11 09:00:00	0.97074	0.97188	0.96972	0.9699	33836	4
2022-10-11 10:00:00	0.96991	0.97192	0.96918	0.97173	35970	4
2022-10-11 11:00:00	0.97172	0.97379	0.97147	0.97247	35556	5
2022-10-11 12:00:00	0.97247	0.97325	0.97173	0.97196	41068	5
2022-10-11 13:00:00	0.97198	0.97213	0.96991	0.97018	47971	5
2022-10-11 14:00:00	0.97019	0.97197	0.96908	0.97072	57249	4
2022-10-11 15:00:00	0.97074	0.97627	0.97071	0.97558	44660	5
2022-10-11 16:00:00	0.97559	0.97745	0.97432	0.97652	32509	5
2022-10-11 17:00:00	0.97654	0.97665	0.97488	0.97522	22733	5
2022-10-11 18:00:00	0.97521	0.97529	0.97062	0.97088	32581	5
2022-10-11 19:00:00	0.97087	0.97143	0.96936	0.97102	47416	5
2022-10-11 20:00:00	0.97101	0.97118	0.9702	0.97054	6914	6
2022-10-11 21:00:00	0.97039	0.97067	0.97023	0.97028	4457	34
2022-10-11 22:00:00	0.97031	0.97178	0.97031	0.97131	8510	16
2022-10-11 23:00:00	0.97131	0.9714	0.96988	0.97004	12944	7
2022-10-12 00:00:00	0.97004	0.97101	0.969	0.97029	39221	6
2022-10-12 01:00:00	0.97029	0.9712	0.96828	0.96907	42097	6
2022-10-12 02:00:00	0.96905	0.96993	0.96826	0.96992	30639	6
2022-10-12 03:00:00	0.96993	0.97005	0.96929	0.96982	21188	5
2022-10-12 04:00:00	0.96979	0.97346	0.96968	0.97146	47391	5
2022-10-12 05:00:00	0.97148	0.97239	0.97061	0.97205	34456	7
2022-10-12 06:00:00	0.97206	0.97329	0.97148	0.97212	41838	6
2022-10-12 07:00:00	0.97212	0.97261	0.96959	0.97072	59596	4
2022-10-12 08:00:00	0.97072	0.97244	0.97017	0.97035	44056	5
2022-10-12 09:00:00	0.97036	0.97169	0.96974	0.97085	38450	4
2022-10-12 10:00:00	0.97085	0.97167	0.97046	0.97161	22656	4
2022-10-12 11:00:00	0.97159	0.97199	0.97019	0.9708	31980	5
2022-10-12 12:00:00	0.97079	0.97115	0.96872	0.97052	45379	4
2022-10-12 13:00:00	0.97055	0.9711	0.969	0.96903	36702	4
2022-10-12 14:00:00	0.96902	0.97058	0.96678	0.97011	55306	4
2022-10-12 15:00:00	0.97013	0.97095	0.96892	0.96904	34908	4
2022-10-12 16:00:00	0.96906	0.96947	0.968	0.96834	23830	5
2022-10-12 17:00:00	0.96834	0.96964	0.96805	0.96903	20840	5
2022-10-12 18:00:00	0.96905	0.97203	0.96849	0.96975	43132	8
2022-10-12 19:00:00	0.96974	0.97064	0.96912	0.97012	20648	6
2022-10-12 20:00:00	0.97012	0.97037	0.96964	0.97022	3372	4
2022-10-12 21:00:00	0.97019	0.97042	0.97011	0.97036	1602	26
2022-10-12 22:00:00	0.97037	0.97096	0.97037	0.97075	8752	20
2022-10-12 23:00:00	0.97076	0.97094	0.97036	0.97046	11704	7
2022-10-13 00:00:00	0.97046	0.97219	0.96975	0.97143	21100	5
2022-10-13 01:00:00	0.97144	0.97146	0.97005	0.9705	24307	5
2022-10-13 02:00:00	0.97049	0.97061	0.96961	0.96982	21625	5
2022-10-13 03:00:00	0.96981	0.97033	0.96948	0.97004	17174	5
2022-10-13 04:00:00	0.97003	0.9706	0.96973	0.97038	9644	6
2022-10-13 05:00:00	0.97039	0.97067	0.96962	0.9697	15554	5
2022-10-13 06:00:00	0.96971	0.97091	0.96885	0.96895	27509	5
2022-10-13 07:00:00	0.96898	0.97066	0.96853	0.97056	34556	5
2022-10-13 08:00:00	0.97057	0.97141	0.96979	0.97137	24562	5
2022-10-13 09:00:00	0.97136	0.97441	0.97108	0.9726	29590	5
2022-10-13 10:00:00	0.97259	0.97355	0.97177	0.97248	27485	5
2022-10-13 11:00:00	0.97249	0.97529	0.97208	0.97447	50001	5
2022-10-13 12:00:00	0.97446	0.97482	0.96315	0.96681	65096	4
2022-10-13 13:00:00	0.9668	0.97017	0.96451	0.96939	86864	5
2022-10-13 14:00:00	0.9694	0.97259	0.96755	0.97179	71163	5
2022-10-13 15:00:00	0.97178	0.9799	0.97106	0.97788	75920	5
2022-10-13 16:00:00	0.9779	0.9799	0.97642	0.97744	52469	5
2022-10-13 17:00:00	0.97744	0.98057	0.97683	0.97963	45875	5
2022-10-13 18:00:00	0.97964	0.98002	0.97813	0.97865	38167	5
2022-10-13 19:00:00	0.97865	0.9789	0.9771	0.97745	31094	4
2022-10-13 20:00:00	0.97745	0.97807	0.97732	0.97739	4184	5
2022-10-13 21:00:00	0.97739	0.9778	0.97716	0.97771	4789	48
2022-10-13 22:00:00	0.97765	0.97781	0.97688	0.97775	3145	19
2022-10-13 23:00:00	0.97773	0.97775	0.97669	0.97671	10735	7
2022-10-14 00:00:00	0.97669	0.97786	0.97616	0.97678	24657	5
2022-10-14 01:00:00	0.97678	0.98086	0.97676	0.97996	31522	6
2022-10-14 02:00:00	0.97997	0.98019	0.97898	0.979	19724	6
2022-10-14 03:00:00	0.97901	0.97973	0.97844	0.9787	15034	5
2022-10-14 04:00:00	0.97869	0.97898	0.97786	0.97815	15433	6
2022-10-14 05:00:00	0.97815	0.97863	0.9775	0.9776	17489	6
2022-10-14 06:00:00	0.9776	0.97969	0.97754	0.97881	34312	5
2022-10-14 07:00:00	0.97883	0.97883	0.97524	0.97675	48594	4
2022-10-14 08:00:00	0.97675	0.97675	0.97447	0.97501	44685	5
2022-10-14 09:00:00	0.97502	0.97537	0.97191	0.97299	44248	5
2022-10-14 10:00:00	0.97297	0.97575	0.97246	0.97339	54450	5
2022-10-14 11:00:00	0.97339	0.97415	0.9709	0.97186	44969	5
2022-10-14 12:00:00	0.97187	0.97767	0.97146	0.9773	59895	5
2022-10-14 13:00:00	0.9773	0.97996	0.97303	0.97361	76770	4
2022-10-14 14:00:00	0.97359	0.9754	0.9707	0.97533	84816	7
2022-10-14 15:00:00	0.97534	0.97686	0.97337	0.97386	55155	4
2022-10-14 16:00:00	0.97385	0.9748	0.97131	0.97175	39705	5
2022-10-14 17:00:00	0.97174	0.97298	0.97136	0.97282	31784	5
2022-10-14 18:00:00	0.97283	0.97318	0.97186	0.97232	24648	5
2022-10-14 19:00:00	0.97232	0.9729	0.97162	0.97279	13255	5
2022-10-14 20:00:00	0.97281	0.97302	0.97182	0.97182	7351	5
2022-10-17 00:00:00	0.97395	0.97506	0.97368	0.97455	32708	6
2022-10-17 01:00:00	0.97456	0.97505	0.97386	0.97455	28222	5
2022-10-17 02:00:00	0.97459	0.97521	0.97417	0.97447	18696	5
2022-10-17 03:00:00	0.97448	0.97476	0.97385	0.97395	13267	5
2022-10-17 04:00:00	0.97397	0.97399	0.97323	0.97364	16032	6
2022-10-17 05:00:00	0.97364	0.97557	0.97357	0.97519	23749	5
2022-10-17 06:00:00	0.97521	0.97539	0.97305	0.97316	32290	5
2022-10-17 07:00:00	0.97316	0.97568	0.97315	0.97469	48872	4
2022-10-17 08:00:00	0.97471	0.97542	0.97197	0.97383	40111	5
2022-10-17 09:00:00	0.97385	0.97576	0.9736	0.97527	29426	5
2022-10-17 10:00:00	0.97527	0.97706	0.97463	0.97487	32727	5
2022-10-17 11:00:00	0.97486	0.97517	0.97321	0.97405	29300	5
2022-10-17 12:00:00	0.97404	0.97847	0.97294	0.97752	37563	5
2022-10-17 13:00:00	0.97753	0.97983	0.97725	0.97819	34500	4
2022-10-17 14:00:00	0.97821	0.98168	0.97821	0.98149	44804	5
2022-10-17 15:00:00	0.98166	0.98483	0.98046	0.98419	38251	5
2022-10-17 16:00:00	0.98417	0.9852	0.98351	0.9839	28985	5
2022-10-17 17:00:00	0.98391	0.98507	0.98367	0.98412	31214	5
2022-10-17 18:00:00	0.98411	0.98488	0.98371	0.98467	17811	5
2022-10-17 19:00:00	0.98468	0.98468	0.98322	0.98347	20645	5
2022-10-17 20:00:00	0.98353	0.98445	0.98351	0.98389	4836	5
2022-10-17 21:00:00	0.98375	0.98425	0.98375	0.98393	2071	52
2022-10-17 22:00:00	0.98393	0.98456	0.98366	0.9842	9877	26
2022-10-17 23:00:00	0.98421	0.98466	0.98388	0.98435	19381	7
2022-10-18 00:00:00	0.98434	0.98525	0.98393	0.9841	22661	5
2022-10-18 01:00:00	0.98409	0.98416	0.98289	0.9832	19234	5
2022-10-18 02:00:00	0.98319	0.98356	0.98265	0.98314	16769	6
2022-10-18 03:00:00	0.98313	0.98449	0.9823	0.98409	21256	5
2022-10-18 04:00:00	0.9841	0.98663	0.98409	0.98573	26898	5
2022-10-18 05:00:00	0.98574	0.98629	0.98502	0.98539	25125	5
2022-10-18 06:00:00	0.98537	0.98726	0.98467	0.98624	33986	5
2022-10-18 07:00:00	0.98626	0.98734	0.9831	0.98575	47189	4
2022-10-18 08:00:00	0.98576	0.98592	0.98245	0.98287	38193	5
2022-10-18 09:00:00	0.98285	0.98534	0.9827	0.98377	47218	6
2022-10-18 10:00:00	0.98377	0.9846	0.98124	0.98191	30294	4
2022-10-18 11:00:00	0.98193	0.98399	0.98187	0.98312	34950	5
2022-10-18 12:00:00	0.98315	0.98577	0.98252	0.98543	40380	5
2022-10-18 13:00:00	0.98545	0.98755	0.98457	0.98526	43343	4
2022-10-18 14:00:00	0.98526	0.98589	0.98245	0.98497	50491	5
2022-10-18 15:00:00	0.98497	0.98498	0.98213	0.98415	46358	4
2022-10-18 16:00:00	0.98412	0.98603	0.98371	0.98557	35997	4
2022-10-18 17:00:00	0.98558	0.98601	0.98416	0.98532	33753	5
2022-10-18 18:00:00	0.98532	0.98597	0.98417	0.98498	30903	5
2022-10-18 19:00:00	0.98497	0.98575	0.98453	0.9857	26610	5
2022-10-18 20:00:00	0.9857	0.98635	0.98523	0.98558	4365	5
2022-10-18 21:00:00	0.98543	0.98619	0.98543	0.98614	880	71
2022-10-18 22:00:00	0.98615	0.98688	0.98593	0.98668	10639	35
2022-10-18 23:00:00	0.98668	0.98721	0.98609	0.98625	19455	7
2022-10-19 00:00:00	0.98625	0.98667	0.9853	0.98609	24506	6
2022-10-19 01:00:00	0.9861	0.98643	0.98538	0.98584	29816	6
2022-10-19 02:00:00	0.98585	0.9861	0.98489	0.98523	18455	5
2022-10-19 03:00:00	0.98523	0.98552	0.9843	0.9844	11641	5
2022-10-19 04:00:00	0.98441	0.98461	0.9837	0.98397	12504	5
2022-10-19 05:00:00	0.98397	0.98438	0.98315	0.98354	15148	5
2022-10-19 06:00:00	0.98353	0.98408	0.98203	0.98215	38929	5
2022-10-19 07:00:00	0.98215	0.98393	0.9815	0.98391	52996	4
2022-10-19 08:00:00	0.98392	0.98392	0.98124	0.98167	42508	5
2022-10-19 09:00:00	0.98169	0.98238	0.98054	0.9818	35823	5
2022-10-19 10:00:00	0.9818	0.98209	0.97806	0.97808	36115	5
2022-10-19 11:00:00	0.97807	0.97842	0.97592	0.9783	42833	5
2022-10-19 12:00:00	0.9783	0.97836	0.97643	0.97796	44936	5
2022-10-19 13:00:00	0.97798	0.97959	0.97714	0.97737	51478	4
2022-10-19 14:00:00	0.97736	0.98025	0.97703	0.97902	45180	5
2022-10-19 15:00:00	0.979	0.97943	0.97782	0.97785	38714	4
2022-10-19 16:00:00	0.97786	0.97814	0.97649	0.97658	31556	5
2022-10-19 17:00:00	0.97658	0.97735	0.97571	0.9766	27698	5
2022-10-19 18:00:00	0.97658	0.97783	0.97632	0.97667	23444	5
2022-10-19 19:00:00	0.97666	0.97766	0.97646	0.97729	22934	5
2022-10-19 20:00:00	0.97725	0.9776	0.97704	0.97721	5052	5
2022-10-19 21:00:00	0.97715	0.97743	0.97714	0.97724	2207	29
2022-10-19 22:00:00	0.97727	0.97758	0.97644	0.9765	5269	17
2022-10-19 23:00:00	0.97649	0.97669	0.97604	0.97652	9356	7
2022-10-20 00:00:00	0.97653	0.97716	0.97582	0.97647	27500	5
2022-10-20 01:00:00	0.97647	0.97651	0.97544	0.97583	23580	5
2022-10-20 02:00:00	0.97585	0.97663	0.97558	0.97652	19816	5
2022-10-20 03:00:00	0.97651	0.97664	0.97565	0.97612	10570	5
2022-10-20 04:00:00	0.9761	0.97857	0.9759	0.9778	34764	6
2022-10-20 05:00:00	0.9778	0.9789	0.97744	0.97829	26656	5
2022-10-20 06:00:00	0.97829	0.97938	0.97791	0.97919	26171	6
2022-10-20 07:00:00	0.9792	0.97944	0.97713	0.97866	52598	5
2022-10-20 08:00:00	0.97867	0.97922	0.9773	0.97814	37578	5
2022-10-20 09:00:00	0.97818	0.9789	0.97727	0.97828	25901	5
2022-10-20 10:00:00	0.97829	0.9807	0.97767	0.98066	28817	5
2022-10-20 11:00:00	0.98066	0.98288	0.98016	0.98127	32348	5
2022-10-20 12:00:00	0.98125	0.98373	0.97953	0.98025	60937	4
2022-10-20 13:00:00	0.98027	0.98084	0.97797	0.97859	59749	5
2022-10-20 14:00:00	0.9786	0.98454	0.97832	0.98449	57983	5
2022-10-20 15:00:00	0.98447	0.98447	0.98209	0.98224	36485	4
2022-10-20 16:00:00	0.98222	0.98224	0.97977	0.98024	34275	4
2022-10-20 17:00:00	0.98024	0.98025	0.97803	0.97849	34620	4
2022-10-20 18:00:00	0.97847	0.97876	0.97748	0.97843	29069	4
2022-10-20 19:00:00	0.97842	0.97894	0.97731	0.97839	25815	5
2022-10-20 20:00:00	0.97841	0.97888	0.97812	0.97843	5028	5
2022-10-20 21:00:00	0.9784	0.97869	0.97798	0.97839	2946	52
2022-10-20 22:00:00	0.9784	0.97886	0.97813	0.97827	8556	23
2022-10-20 23:00:00	0.97829	0.97829	0.9773	0.97782	11478	8
2022-10-21 00:00:00	0.97785	0.97822	0.97679	0.97707	15438	4
2022-10-21 01:00:00	0.9771	0.97727	0.97649	0.97701	14490	5
2022-10-21 02:00:00	0.97702	0.978	0.97675	0.97764	13663	5
2022-10-21 03:00:00	0.97762	0.97832	0.97671	0.97684	13151	5
2022-10-21 04:00:00	0.97686	0.97715	0.97646	0.9771	12472	5
2022-10-21 05:00:00	0.97708	0.97764	0.97632	0.97755	14137	5
2022-10-21 06:00:00	0.97754	0.97774	0.97614	0.97657	30801	5
2022-10-21 07:00:00	0.97658	0.98022	0.97609	0.97887	43311	5
2022-10-21 08:00:00	0.97887	0.97908	0.97526	0.9756	37930	4
2022-10-21 09:00:00	0.97561	0.97632	0.97351	0.97403	37665	4
2022-10-21 10:00:00	0.97402	0.97536	0.97321	0.97496	36873	4
2022-10-21 11:00:00	0.97497	0.97591	0.97409	0.97448	42426	5
2022-10-21 12:00:00	0.97447	0.97771	0.97048	0.97575	53693	5
2022-10-21 13:00:00	0.97575	0.9807	0.97517	0.97974	101438	5
