2022/10/31 07:00;0,99519;0,99545;0,99280;0,99296
2022/10/31 08:00;0,99291;0,99333;0,99140;0,99229
2022/10/31 09:00;0,99228;0,99487;0,99211;0,99461
2022/10/31 10:00;0,99463;0,99464;0,99272;0,99324
2022/10/31 11:00;0,99324;0,99391;0,99243;0,99361
2022/10/31 12:00;0,99362;0,99365;0,99072;0,99089
2022/10/31 13:00;0,99086;0,99154;0,98882;0,98897
2022/10/31 14:00;0,98898;0,99079;0,98804;0,98895
2022/10/31 15:00;0,98896;0,98951;0,98728;0,98828
2022/10/31 16:00;0,98825;0,98898;0,98751;0,98752
2022/10/31 17:00;0,98754;0,98871;0,98730;0,98867
2022/10/31 18:00;0,98866;0,98957;0,98813;0,98880
2022/10/31 19:00;0,98880;0,98883;0,98766;0,98827
2022/10/31 20:00;0,98829;0,98841;0,98796;0,98802
2022/10/31 21:00;0,98801;0,98850;0,98717;0,98821
2022/10/31 22:00;0,98823;0,98853;0,98807;0,98842
2022/10/31 23:00;0,98842;0,98875;0,98827;0,98856
2022/11/01 00:00;0,98856;0,98901;0,98822;0,98853
2022/11/01 01:00;0,98851;0,98996;0,98841;0,98947
2022/11/01 02:00;0,98948;0,99080;0,98927;0,99063
2022/11/01 03:00;0,99063;0,99076;0,98944;0,99032
2022/11/01 04:00;0,99034;0,99076;0,98993;0,99049
2022/11/01 05:00;0,99050;0,99277;0,99042;0,99247
2022/11/01 06:00;0,99247;0,99384;0,99214;0,99330
2022/11/01 07:00;0,99331;0,99333;0,99086;0,99302
2022/11/01 08:00;0,99297;0,99477;0,99209;0,99224
2022/11/01 09:00;0,99227;0,99352;0,99150;0,99337
2022/11/01 10:00;0,99337;0,99415;0,99232;0,99363
2022/11/01 11:00;0,99364;0,99424;0,99259;0,99343
2022/11/01 12:00;0,99343;0,99478;0,99342;0,99406
2022/11/01 13:00;0,99409;0,99539;0,99295;0,99356
2022/11/01 14:00;0,99359;0,99369;0,98587;0,98688
2022/11/01 15:00;0,98687;0,98852;0,98608;0,98700
2022/11/01 16:00;0,98700;0,99096;0,98527;0,98610
2022/11/01 17:00;0,98611;0,98826;0,98578;0,98818
2022/11/01 18:00;0,98817;0,98859;0,98766;0,98825
2022/11/01 19:00;0,98824;0,98836;0,98738;0,98776
2022/11/01 20:00;0,98775;0,98796;0,98727;0,98738
2022/11/01 21:00;0,98719;0,98794;0,98719;0,98746
2022/11/01 22:00;0,98747;0,98796;0,98695;0,98740
2022/11/01 23:00;0,98739;0,98790;0,98718;0,98772
2022/11/02 00:00;0,98772;0,98876;0,98743;0,98872
2022/11/02 01:00;0,98872;0,98889;0,98812;0,98879
2022/11/02 02:00;0,98878;0,98963;0,98787;0,98937
2022/11/02 03:00;0,98938;0,98996;0,98915;0,98928
2022/11/02 04:00;0,98931;0,98937;0,98793;0,98841
2022/11/02 05:00;0,98841;0,98928;0,98831;0,98874
2022/11/02 06:00;0,98876;0,98894;0,98783;0,98825
2022/11/02 07:00;0,98824;0,98855;0,98709;0,98842
2022/11/02 08:00;0,98842;0,99067;0,98790;0,98999
2022/11/02 09:00;0,98999;0,99054;0,98864;0,99048
2022/11/02 10:00;0,99049;0,99118;0,98942;0,99012
2022/11/02 11:00;0,99014;0,99055;0,98867;0,98976
2022/11/02 12:00;0,98976;0,99077;0,98842;0,99059
2022/11/02 13:00;0,99061;0,99150;0,98879;0,98941
2022/11/02 14:00;0,98942;0,98943;0,98722;0,98733
2022/11/02 15:00;0,98735;0,98860;0,98641;0,98742
2022/11/02 16:00;0,98744;0,98763;0,98586;0,98673
2022/11/02 17:00;0,98672;0,98915;0,98587;0,98798
2022/11/02 18:00;0,98802;0,99757;0,98731;0,98847
2022/11/02 19:00;0,98845;0,99047;0,98224;0,98285
2022/11/02 20:00;0,98285;0,98312;0,98129;0,98145
2022/11/02 21:00;0,98139;0,98180;0,98131;0,98155
2022/11/02 22:00;0,98149;0,98317;0,98122;0,98146
2022/11/02 23:00;0,98146;0,98181;0,98098;0,98138
2022/11/03 00:00;0,98141;0,98225;0,98098;0,98208
2022/11/03 01:00;0,98207;0,98394;0,98198;0,98309
2022/11/03 02:00;0,98307;0,98391;0,98261;0,98271
2022/11/03 03:00;0,98270;0,98331;0,98241;0,98290
2022/11/03 04:00;0,98290;0,98360;0,98275;0,98345
2022/11/03 05:00;0,98346;0,98359;0,98242;0,98262
2022/11/03 06:00;0,98260;0,98260;0,98097;0,98114
2022/11/03 07:00;0,98114;0,98132;0,97729;0,97836
2022/11/03 08:00;0,97835;0,97900;0,97608;0,97673
2022/11/03 09:00;0,97676;0,97702;0,97475;0,97532
2022/11/03 10:00;0,97532;0,97563;0,97299;0,97410
2022/11/03 11:00;0,97447;0,97513;0,97355;0,97392
2022/11/03 12:00;0,97393;0,97634;0,97326;0,97407
2022/11/03 13:00;0,97407;0,97614;0,97350;0,97443
2022/11/03 14:00;0,97454;0,97946;0,97424;0,97854
2022/11/03 15:00;0,97853;0,97872;0,97530;0,97579
2022/11/03 16:00;0,97579;0,97694;0,97453;0,97479
2022/11/03 17:00;0,97475;0,97539;0,97442;0,97470
2022/11/03 18:00;0,97469;0,97564;0,97423;0,97534
2022/11/03 19:00;0,97536;0,97614;0,97486;0,97512
2022/11/03 20:00;0,97517;0,97520;0,97466;0,97468
2022/11/03 21:00;0,97468;0,97505;0,97464;0,97488
2022/11/03 22:00;0,97483;0,97550;0,97424;0,97510
2022/11/03 23:00;0,97509;0,97517;0,97469;0,97488
2022/11/04 00:00;0,97491;0,97599;0,97472;0,97526
2022/11/04 01:00;0,97527;0,97664;0,97481;0,97636
2022/11/04 02:00;0,97636;0,97711;0,97601;0,97665
2022/11/04 03:00;0,97667;0,97736;0,97663;0,97730
2022/11/04 04:00;0,97729;0,97883;0,97723;0,97861
2022/11/04 05:00;0,97863;0,97906;0,97751;0,97752
2022/11/04 06:00;0,97751;0,97964;0,97724;0,97801
2022/11/04 07:00;0,97802;0,97856;0,97568;0,97637
2022/11/04 08:00;0,97638;0,97834;0,97638;0,97734
2022/11/04 09:00;0,97738;0,97907;0,97715;0,97752
2022/11/04 10:00;0,97753;0,97961;0,97731;0,97917
2022/11/04 11:00;0,97916;0,98115;0,97850;0,97968
