Time	Open	High	Low	Close	Volume
2025-12-18 21:20:00	1.17241	1.17241	1.17232	1.17234	75	3
2025-12-18 21:21:00	1.17234	1.17235	1.17232	1.17234	34	3
2025-12-18 21:22:00	1.17235	1.17241	1.17235	1.17239	49	4
2025-12-18 21:23:00	1.1724	1.17241	1.17236	1.17237	26	4
2025-12-18 21:24:00	1.17235	1.17238	1.17235	1.17238	10	4
2025-12-18 21:25:00	1.17238	1.17238	1.17235	1.17236	17	5
2025-12-18 21:26:00	1.17238	1.17238	1.17237	1.17237	7	4
2025-12-18 21:27:00	1.17238	1.17243	1.17237	1.17243	10	4
2025-12-18 21:29:00	1.17244	1.17246	1.17237	1.17237	38	3
2025-12-18 21:30:00	1.17236	1.17236	1.17232	1.17234	13	3
2025-12-18 21:32:00	1.17235	1.17235	1.17235	1.17235	4	4
2025-12-18 21:35:00	1.17236	1.17236	1.1723	1.1723	25	4
2025-12-18 21:36:00	1.17229	1.17231	1.17225	1.17225	38	4
2025-12-18 21:37:00	1.17226	1.17226	1.17224	1.17224	8	5
2025-12-18 21:38:00	1.17223	1.17224	1.17222	1.17224	7	4
2025-12-18 21:39:00	1.17223	1.17223	1.17221	1.17221	5	6
2025-12-18 21:40:00	1.17222	1.17224	1.17222	1.17222	40	5
2025-12-18 21:41:00	1.17221	1.17227	1.17221	1.17226	41	4
2025-12-18 21:42:00	1.17225	1.17231	1.17225	1.1723	31	5
2025-12-18 21:43:00	1.1723	1.17232	1.17228	1.1723	48	5
2025-12-18 21:44:00	1.17232	1.17232	1.17226	1.17226	37	4
2025-12-18 21:45:00	1.17225	1.17231	1.17225	1.1723	50	4
2025-12-18 21:46:00	1.17229	1.1724	1.17229	1.17236	90	5
2025-12-18 21:47:00	1.17237	1.17241	1.17236	1.17238	55	5
2025-12-18 21:48:00	1.17238	1.1724	1.17237	1.17239	17	6
2025-12-18 21:49:00	1.17241	1.17241	1.17238	1.17241	10	5
2025-12-18 21:50:00	1.17239	1.17243	1.17238	1.1724	74	5
2025-12-18 21:51:00	1.17239	1.1724	1.17235	1.17235	20	5
2025-12-18 21:52:00	1.17234	1.17241	1.17233	1.17241	30	5
2025-12-18 21:53:00	1.17239	1.17246	1.17237	1.17245	61	4
2025-12-18 21:54:00	1.17245	1.1725	1.17244	1.17249	99	4
2025-12-18 21:55:00	1.1725	1.17251	1.17239	1.1724	62	5
2025-12-18 21:56:00	1.1724	1.17241	1.17238	1.17241	65	4
2025-12-18 21:57:00	1.17241	1.17245	1.17238	1.17244	45	4
2025-12-18 21:58:00	1.17243	1.17245	1.17234	1.17236	51	5
2025-12-18 21:59:00	1.17234	1.17245	1.1721	1.17217	101	7
2025-12-18 22:00:00	1.17212	1.17227	1.17203	1.1721	10	28
2025-12-18 22:01:00	1.1721	1.17216	1.17205	1.17216	8	67
2025-12-18 22:02:00	1.17205	1.17206	1.17199	1.17199	3	70
2025-12-18 22:03:00	1.17199	1.17199	1.17159	1.17166	18	46
2025-12-18 22:04:00	1.17166	1.17203	1.17166	1.17203	10	42
2025-12-18 22:05:00	1.17203	1.17217	1.17203	1.1721	31	19
2025-12-18 22:06:00	1.17214	1.17221	1.17204	1.17218	83	16
2025-12-18 22:07:00	1.17217	1.17218	1.17204	1.17218	163	21
2025-12-18 22:08:00	1.17204	1.17219	1.17204	1.17216	111	20
2025-12-18 22:09:00	1.17204	1.1722	1.17204	1.17218	198	15
2025-12-18 22:10:00	1.17215	1.1722	1.17202	1.1721	204	20
2025-12-18 22:11:00	1.1721	1.1721	1.17209	1.17209	4	19
2025-12-18 22:12:00	1.17209	1.17217	1.17208	1.17212	54	20
2025-12-18 22:13:00	1.17213	1.17223	1.17212	1.17218	153	20
2025-12-18 22:14:00	1.17212	1.17224	1.17212	1.17217	303	20
2025-12-18 22:15:00	1.17219	1.17242	1.17213	1.17241	297	16
2025-12-18 22:16:00	1.17242	1.17245	1.17236	1.17244	33	13
2025-12-18 22:17:00	1.17242	1.17245	1.17241	1.17242	47	13
2025-12-18 22:18:00	1.17242	1.17246	1.17242	1.17244	13	11
2025-12-18 22:19:00	1.17244	1.17246	1.17236	1.17242	40	13
2025-12-18 22:20:00	1.1724	1.17244	1.17238	1.17242	22	13
2025-12-18 22:21:00	1.17242	1.1725	1.17239	1.17243	15	13
2025-12-18 22:22:00	1.17239	1.17244	1.17239	1.1724	9	15
2025-12-18 22:23:00	1.17244	1.17248	1.17234	1.17243	85	14
2025-12-18 22:24:00	1.17244	1.17244	1.17236	1.17239	51	12
2025-12-18 22:25:00	1.17241	1.17244	1.17234	1.17236	388	13
2025-12-18 22:26:00	1.1724	1.17244	1.17234	1.17243	217	12
2025-12-18 22:27:00	1.17241	1.17245	1.17234	1.17239	250	13
2025-12-18 22:28:00	1.17239	1.17244	1.17234	1.17239	204	13
2025-12-18 22:29:00	1.1724	1.17243	1.17238	1.17241	76	11
2025-12-18 22:30:00	1.17244	1.17246	1.17231	1.17244	126	16
2025-12-18 22:31:00	1.17244	1.17251	1.17238	1.17239	41	13
2025-12-18 22:32:00	1.17239	1.1724	1.17239	1.1724	7	15
2025-12-18 22:33:00	1.17241	1.17244	1.17241	1.17244	2	14
2025-12-18 22:34:00	1.17244	1.17245	1.17243	1.17244	6	14
2025-12-18 22:35:00	1.17244	1.17246	1.17233	1.17233	65	13
2025-12-18 22:36:00	1.17234	1.17243	1.17233	1.17242	68	12
2025-12-18 22:37:00	1.17243	1.17244	1.17238	1.17242	39	10
2025-12-18 22:38:00	1.17241	1.17244	1.17239	1.1724	64	10
2025-12-18 22:39:00	1.17242	1.17244	1.17239	1.17239	38	10
2025-12-18 22:40:00	1.17238	1.17245	1.17238	1.17241	37	8
2025-12-18 22:41:00	1.17243	1.17245	1.17236	1.17244	73	9
2025-12-18 22:42:00	1.17242	1.17242	1.17237	1.1724	43	9
2025-12-18 22:43:00	1.17239	1.1724	1.17238	1.1724	24	9
2025-12-18 22:44:00	1.17239	1.17242	1.17237	1.1724	39	8
2025-12-18 22:45:00	1.17241	1.17241	1.17234	1.17235	36	10
2025-12-18 22:46:00	1.17236	1.17241	1.17233	1.17238	12	12
2025-12-18 22:47:00	1.17239	1.17244	1.17233	1.17243	44	12
2025-12-18 22:48:00	1.17247	1.17247	1.17241	1.17245	50	13
2025-12-18 22:49:00	1.17243	1.17247	1.17241	1.17246	34	15
2025-12-18 22:50:00	1.17247	1.1725	1.17244	1.17247	41	13
2025-12-18 22:51:00	1.17248	1.17248	1.17234	1.17245	46	15
2025-12-18 22:52:00	1.17244	1.17246	1.17241	1.17244	36	13
2025-12-18 22:53:00	1.17245	1.17245	1.17242	1.17243	6	14
2025-12-18 22:54:00	1.17245	1.17245	1.17241	1.17241	3	15
2025-12-18 22:55:00	1.17242	1.17246	1.1724	1.17244	20	13
2025-12-18 22:56:00	1.17242	1.17249	1.17239	1.17246	84	11
2025-12-18 22:57:00	1.17244	1.17246	1.17237	1.1724	43	15
2025-12-18 22:58:00	1.17241	1.17248	1.17237	1.17244	50	17
2025-12-18 22:59:00	1.17244	1.17244	1.17231	1.17231	28	23
2025-12-18 23:00:00	1.17238	1.17257	1.17236	1.17256	32	11
2025-12-18 23:01:00	1.17256	1.17265	1.17256	1.17265	14	4
2025-12-18 23:02:00	1.17267	1.17271	1.17267	1.17271	6	5
2025-12-18 23:03:00	1.17273	1.17276	1.17263	1.17266	40	9
2025-12-18 23:04:00	1.17267	1.17271	1.17266	1.17271	5	7
2025-12-18 23:05:00	1.17267	1.17267	1.17264	1.17264	9	4
2025-12-18 23:06:00	1.17263	1.17264	1.17255	1.17259	22	4
2025-12-18 23:07:00	1.17259	1.17259	1.17255	1.17256	4	5
2025-12-18 23:08:00	1.17255	1.17257	1.17255	1.17257	4	4
2025-12-18 23:09:00	1.17259	1.1726	1.17254	1.17254	5	4
2025-12-18 23:10:00	1.17253	1.17258	1.17253	1.17258	7	4
2025-12-18 23:11:00	1.17259	1.17264	1.17259	1.17259	17	4
2025-12-18 23:12:00	1.1726	1.1726	1.17256	1.17256	9	3
2025-12-18 23:13:00	1.17256	1.17257	1.17248	1.17249	13	4
2025-12-18 23:14:00	1.17245	1.17245	1.17245	1.17245	9	5
2025-12-18 23:15:00	1.17246	1.17247	1.17238	1.17241	29	4
2025-12-18 23:16:00	1.17241	1.1725	1.17239	1.1725	19	4
2025-12-18 23:17:00	1.17251	1.17256	1.17251	1.17256	3	5
2025-12-18 23:18:00	1.17253	1.17253	1.17253	1.17253	1	3
2025-12-18 23:19:00	1.17251	1.17255	1.17251	1.17255	5	5
2025-12-18 23:21:00	1.17254	1.17255	1.17254	1.17255	3	5
2025-12-18 23:22:00	1.17257	1.17257	1.17255	1.17255	3	5
2025-12-18 23:23:00	1.17255	1.17255	1.17252	1.17253	21	4
2025-12-18 23:26:00	1.17251	1.17251	1.17248	1.17248	12	4
2025-12-18 23:27:00	1.17246	1.17246	1.17246	1.17246	4	5
2025-12-18 23:28:00	1.17248	1.17252	1.17248	1.17252	4	5
2025-12-18 23:29:00	1.17254	1.17254	1.17251	1.17251	11	4
2025-12-18 23:30:00	1.17252	1.17255	1.17252	1.17255	4	4
2025-12-18 23:31:00	1.17253	1.17254	1.17252	1.17254	4	5
2025-12-18 23:32:00	1.17254	1.17255	1.17254	1.17255	4	4
2025-12-18 23:33:00	1.1726	1.17261	1.17258	1.1726	16	4
2025-12-18 23:34:00	1.17259	1.17259	1.17256	1.17256	19	7
2025-12-18 23:35:00	1.17257	1.17262	1.17257	1.17262	13	6
2025-12-18 23:36:00	1.17263	1.17263	1.17256	1.17256	9	3
2025-12-18 23:37:00	1.17254	1.17255	1.17251	1.17254	8	4
2025-12-18 23:38:00	1.17255	1.17255	1.17253	1.17254	6	4
2025-12-18 23:39:00	1.17255	1.17255	1.17255	1.17255	2	4
2025-12-18 23:40:00	1.17252	1.17252	1.1725	1.1725	5	4
2025-12-18 23:41:00	1.17251	1.17251	1.17242	1.17243	13	4
2025-12-18 23:42:00	1.17242	1.17242	1.17242	1.17242	2	4
2025-12-18 23:43:00	1.17243	1.17244	1.1724	1.1724	14	4
2025-12-18 23:44:00	1.17239	1.17241	1.17236	1.17241	21	4
2025-12-18 23:45:00	1.17242	1.1725	1.17242	1.17248	15	4
2025-12-18 23:46:00	1.17249	1.17252	1.17247	1.17252	10	4
2025-12-18 23:47:00	1.17252	1.17252	1.1725	1.17251	7	5
2025-12-18 23:48:00	1.1725	1.17252	1.17248	1.17248	20	4
2025-12-18 23:49:00	1.17249	1.1725	1.17247	1.1725	8	4
2025-12-18 23:50:00	1.17251	1.17255	1.17251	1.17252	6	5
2025-12-18 23:51:00	1.17252	1.17257	1.17252	1.17256	7	4
2025-12-18 23:52:00	1.17258	1.17258	1.17258	1.17258	1	3
2025-12-18 23:53:00	1.17257	1.17257	1.17257	1.17257	1	3
2025-12-18 23:54:00	1.17254	1.17254	1.1725	1.17254	11	4
2025-12-18 23:55:00	1.17252	1.17254	1.17252	1.17252	7	5
2025-12-18 23:57:00	1.17251	1.17251	1.17248	1.17248	5	5
2025-12-18 23:58:00	1.1725	1.17251	1.1725	1.17251	2	3
2025-12-18 23:59:00	1.1725	1.17252	1.17243	1.17246	25	4
2025-12-19 00:00:00	1.17247	1.17258	1.17246	1.1725	50	4
2025-12-19 00:01:00	1.1725	1.17255	1.1725	1.17254	28	3
2025-12-19 00:02:00	1.17253	1.17258	1.17253	1.17253	17	3
2025-12-19 00:03:00	1.17253	1.17255	1.17242	1.17244	25	3
2025-12-19 00:04:00	1.17246	1.17247	1.17244	1.17245	11	4
2025-12-19 00:05:00	1.17245	1.17249	1.17245	1.17246	13	4
2025-12-19 00:06:00	1.17245	1.17245	1.17239	1.17241	11	3
2025-12-19 00:07:00	1.1724	1.1724	1.1724	1.1724	1	2
2025-12-19 00:08:00	1.17237	1.17242	1.17236	1.17242	15	3
2025-12-19 00:09:00	1.17241	1.17242	1.17237	1.17237	8	4
2025-12-19 00:10:00	1.17236	1.17238	1.17236	1.17238	4	4
2025-12-19 00:11:00	1.17236	1.17236	1.17226	1.17229	26	3
2025-12-19 00:12:00	1.17228	1.17228	1.17225	1.17226	10	4
2025-12-19 00:13:00	1.17226	1.17226	1.17226	1.17226	3	3
2025-12-19 00:14:00	1.17226	1.17228	1.17223	1.17226	12	3
2025-12-19 00:15:00	1.17224	1.17231	1.17224	1.17231	9	3
2025-12-19 00:16:00	1.1723	1.17232	1.17229	1.17229	16	3
2025-12-19 00:17:00	1.17231	1.17231	1.17224	1.17224	10	3
2025-12-19 00:18:00	1.17224	1.17224	1.1722	1.17221	6	3
2025-12-19 00:19:00	1.17222	1.17222	1.17219	1.17219	5	3
2025-12-19 00:20:00	1.17217	1.17221	1.17216	1.17217	14	3
2025-12-19 00:21:00	1.17217	1.17219	1.17216	1.17216	8	3
2025-12-19 00:22:00	1.17218	1.17223	1.17218	1.17223	5	3
2025-12-19 00:23:00	1.17225	1.17227	1.17223	1.17223	15	2
2025-12-19 00:24:00	1.17221	1.17222	1.17218	1.1722	17	4
2025-12-19 00:25:00	1.17219	1.17222	1.17219	1.17222	3	3
2025-12-19 00:26:00	1.1722	1.17223	1.1722	1.17223	4	3
2025-12-19 00:27:00	1.17222	1.17222	1.17218	1.17218	18	3
2025-12-19 00:28:00	1.1722	1.17226	1.1722	1.17223	9	3
2025-12-19 00:29:00	1.17223	1.17226	1.17221	1.17226	7	3
2025-12-19 00:30:00	1.17226	1.17226	1.17226	1.17226	1	4
2025-12-19 00:31:00	1.17226	1.17236	1.17225	1.17233	20	3
2025-12-19 00:32:00	1.17232	1.17232	1.1723	1.1723	4	2
2025-12-19 00:33:00	1.17229	1.17229	1.17222	1.17226	27	4
2025-12-19 00:34:00	1.17226	1.17227	1.17223	1.17225	19	5
2025-12-19 00:35:00	1.17227	1.17237	1.17226	1.17237	16	5
2025-12-19 00:36:00	1.17236	1.17238	1.17232	1.17236	35	5
2025-12-19 00:37:00	1.17237	1.1724	1.17231	1.17234	45	5
2025-12-19 00:38:00	1.17233	1.17235	1.17227	1.17228	24	3
2025-12-19 00:39:00	1.17226	1.1723	1.17221	1.17223	36	3
2025-12-19 00:40:00	1.17221	1.17227	1.17217	1.17227	90	5
2025-12-19 00:41:00	1.17229	1.1723	1.17225	1.17228	30	5
2025-12-19 00:42:00	1.17227	1.17227	1.17222	1.17225	76	5
2025-12-19 00:43:00	1.17228	1.17228	1.17221	1.17224	77	5
2025-12-19 00:44:00	1.17227	1.17229	1.17224	1.17229	17	3
2025-12-19 00:45:00	1.17226	1.17235	1.17225	1.1723	27	3
2025-12-19 00:46:00	1.17229	1.17234	1.17229	1.17234	12	2
2025-12-19 00:47:00	1.17234	1.17238	1.17233	1.17236	21	3
2025-12-19 00:48:00	1.17235	1.1724	1.17231	1.17237	22	5
2025-12-19 00:49:00	1.17236	1.17245	1.17236	1.17244	14	3
2025-12-19 00:50:00	1.17242	1.17242	1.1723	1.17231	42	4
2025-12-19 00:51:00	1.17232	1.17234	1.1723	1.17231	15	3
2025-12-19 00:52:00	1.17232	1.1724	1.17231	1.17234	28	4
2025-12-19 00:53:00	1.17234	1.1724	1.17232	1.1724	22	3
2025-12-19 00:54:00	1.17241	1.17256	1.17239	1.17252	69	3
2025-12-19 00:55:00	1.17253	1.17263	1.17248	1.17259	72	4
2025-12-19 00:56:00	1.1726	1.17264	1.1726	1.17262	23	3
2025-12-19 00:57:00	1.17263	1.17264	1.17259	1.17263	22	3
2025-12-19 00:58:00	1.17263	1.17266	1.17261	1.17263	13	3
2025-12-19 00:59:00	1.17264	1.17266	1.17262	1.17263	10	4
2025-12-19 01:00:00	1.17266	1.17266	1.17254	1.17258	17	3
2025-12-19 01:01:00	1.17259	1.17259	1.17251	1.17254	33	3
2025-12-19 01:02:00	1.17254	1.17256	1.17249	1.17253	18	3
2025-12-19 01:03:00	1.17251	1.1726	1.1725	1.17253	52	4
2025-12-19 01:04:00	1.17253	1.17253	1.17245	1.17252	47	4
2025-12-19 01:05:00	1.17252	1.17263	1.17252	1.17261	16	3
2025-12-19 01:06:00	1.17263	1.17267	1.1726	1.17266	21	3
2025-12-19 01:07:00	1.17264	1.17265	1.1726	1.17261	19	3
2025-12-19 01:08:00	1.17261	1.17263	1.17259	1.17261	9	3
2025-12-19 01:09:00	1.17262	1.17262	1.17258	1.17258	13	3
2025-12-19 01:10:00	1.17257	1.17265	1.17257	1.17265	9	3
2025-12-19 01:11:00	1.17265	1.17268	1.17265	1.17268	3	3
2025-12-19 01:12:00	1.17269	1.17272	1.17268	1.17271	7	2
2025-12-19 01:13:00	1.17276	1.17283	1.17276	1.17283	11	3
2025-12-19 01:14:00	1.1728	1.17282	1.17273	1.17273	46	4
2025-12-19 01:15:00	1.17271	1.17276	1.17266	1.17266	21	3
2025-12-19 01:16:00	1.17268	1.17274	1.17268	1.17272	9	3
2025-12-19 01:17:00	1.17274	1.17281	1.17274	1.17281	9	3
2025-12-19 01:18:00	1.17279	1.17285	1.17279	1.1728	50	5
2025-12-19 01:19:00	1.1728	1.17281	1.17277	1.17281	56	5
2025-12-19 01:20:00	1.1728	1.1728	1.17268	1.17272	33	4
2025-12-19 01:21:00	1.17272	1.17274	1.17265	1.17266	17	4
2025-12-19 01:22:00	1.17267	1.17267	1.17262	1.17262	9	3
2025-12-19 01:23:00	1.17261	1.17266	1.1726	1.17264	15	3
2025-12-19 01:24:00	1.17263	1.17272	1.17263	1.17272	6	3
2025-12-19 01:25:00	1.17268	1.17269	1.17241	1.17242	38	3
2025-12-19 01:26:00	1.17243	1.1725	1.17243	1.17246	13	3
2025-12-19 01:27:00	1.17243	1.17247	1.17241	1.17244	24	4
2025-12-19 01:28:00	1.17245	1.17245	1.17231	1.17235	106	5
2025-12-19 01:29:00	1.17234	1.17238	1.17234	1.17238	27	4
2025-12-19 01:30:00	1.17235	1.17235	1.17223	1.17225	44	3
2025-12-19 01:31:00	1.17224	1.17234	1.17222	1.17227	39	3
2025-12-19 01:32:00	1.17227	1.17234	1.17227	1.17231	20	3
2025-12-19 01:33:00	1.17229	1.17229	1.17218	1.17222	53	3
2025-12-19 01:34:00	1.1722	1.1722	1.17214	1.17214	30	3
2025-12-19 01:35:00	1.17214	1.17222	1.17214	1.17217	33	3
2025-12-19 01:36:00	1.17218	1.17232	1.17218	1.17229	23	3
2025-12-19 01:37:00	1.17229	1.17236	1.17221	1.17226	45	3
2025-12-19 01:38:00	1.17227	1.17227	1.17203	1.17217	55	3
2025-12-19 01:39:00	1.17216	1.17228	1.17211	1.17228	30	3
2025-12-19 01:40:00	1.17229	1.17233	1.17226	1.17229	31	2
2025-12-19 01:41:00	1.1723	1.17237	1.1723	1.17234	25	3
2025-12-19 01:42:00	1.17235	1.17235	1.17228	1.1723	22	2
2025-12-19 01:43:00	1.17229	1.1723	1.17225	1.17227	24	3
2025-12-19 01:44:00	1.17225	1.17226	1.17216	1.1722	27	3
2025-12-19 01:45:00	1.17218	1.17222	1.17212	1.17222	28	3
2025-12-19 01:46:00	1.17223	1.17223	1.17221	1.17221	7	4
2025-12-19 01:47:00	1.17223	1.17225	1.17222	1.17223	13	3
2025-12-19 01:48:00	1.17222	1.17233	1.17222	1.17229	23	3
2025-12-19 01:49:00	1.1723	1.17233	1.17227	1.17229	37	6
2025-12-19 01:50:00	1.17229	1.17235	1.17228	1.17231	40	5
2025-12-19 01:51:00	1.17232	1.17235	1.1723	1.17235	27	5
2025-12-19 01:52:00	1.17238	1.1724	1.17235	1.17237	42	4
2025-12-19 01:53:00	1.17237	1.17247	1.17236	1.17246	32	4
2025-12-19 01:54:00	1.17246	1.17252	1.17246	1.17251	29	4
2025-12-19 01:55:00	1.1725	1.1725	1.1724	1.17242	50	3
2025-12-19 01:56:00	1.17242	1.17248	1.17241	1.17241	25	3
2025-12-19 01:57:00	1.1724	1.1724	1.17235	1.17236	36	5
2025-12-19 01:58:00	1.17235	1.17243	1.17231	1.17242	60	5
2025-12-19 01:59:00	1.1724	1.17246	1.17239	1.17243	38	2
2025-12-19 02:00:00	1.17243	1.17255	1.17243	1.17255	31	3
2025-12-19 02:01:00	1.17254	1.17273	1.17254	1.17266	40	4
2025-12-19 02:02:00	1.17269	1.17272	1.17261	1.17264	47	3
2025-12-19 02:03:00	1.17267	1.17271	1.17267	1.17268	10	2
2025-12-19 02:04:00	1.17266	1.17272	1.17266	1.17271	8	4
2025-12-19 02:05:00	1.17271	1.17271	1.17261	1.17262	26	3
2025-12-19 02:06:00	1.17263	1.17263	1.1726	1.17263	32	3
2025-12-19 02:07:00	1.17262	1.17272	1.17262	1.17269	25	3
2025-12-19 02:08:00	1.17269	1.1727	1.17265	1.17267	13	2
2025-12-19 02:09:00	1.17268	1.17277	1.17267	1.17277	9	3
2025-12-19 02:10:00	1.17279	1.17281	1.1727	1.1727	38	3
2025-12-19 02:11:00	1.17273	1.17279	1.17273	1.17276	21	3
2025-12-19 02:12:00	1.17278	1.17282	1.17277	1.17277	12	4
2025-12-19 02:13:00	1.17279	1.17285	1.17278	1.17283	10	3
2025-12-19 02:14:00	1.17281	1.17281	1.17275	1.17276	18	3
2025-12-19 02:15:00	1.17278	1.17284	1.17276	1.17284	14	3
2025-12-19 02:16:00	1.17283	1.17283	1.17274	1.17275	21	4
2025-12-19 02:17:00	1.17279	1.17279	1.17275	1.17275	15	2
2025-12-19 02:18:00	1.17274	1.17274	1.17265	1.17266	26	3
2025-12-19 02:19:00	1.17267	1.17267	1.17261	1.17263	16	2
2025-12-19 02:20:00	1.17262	1.17262	1.17254	1.17255	27	3
2025-12-19 02:21:00	1.17254	1.17262	1.17254	1.17255	19	3
2025-12-19 02:22:00	1.17254	1.17258	1.17252	1.17256	32	4
2025-12-19 02:23:00	1.17256	1.17257	1.17254	1.17256	23	4
2025-12-19 02:24:00	1.17258	1.17258	1.17252	1.17255	32	3
2025-12-19 02:25:00	1.17257	1.17258	1.17245	1.17248	53	3
2025-12-19 02:26:00	1.1725	1.17257	1.1725	1.17257	17	3
2025-12-19 02:28:00	1.17255	1.17258	1.17254	1.17258	9	3
2025-12-19 02:29:00	1.17257	1.17257	1.17255	1.17257	9	3
2025-12-19 02:30:00	1.17258	1.17261	1.17252	1.17252	25	3
2025-12-19 02:31:00	1.17249	1.17249	1.17245	1.17245	21	4
2025-12-19 02:32:00	1.17246	1.1725	1.17246	1.17246	8	3
2025-12-19 02:33:00	1.17245	1.17247	1.17238	1.17246	39	4
2025-12-19 02:34:00	1.17245	1.17246	1.17242	1.17245	28	4
2025-12-19 02:35:00	1.17245	1.17245	1.17237	1.17237	35	4
2025-12-19 02:36:00	1.17238	1.17238	1.1723	1.1723	20	3
2025-12-19 02:37:00	1.17231	1.17231	1.17226	1.17231	13	4
2025-12-19 02:38:00	1.17231	1.17232	1.17229	1.17231	12	3
2025-12-19 02:39:00	1.17231	1.17241	1.17231	1.17241	16	3
2025-12-19 02:40:00	1.17239	1.1724	1.17234	1.17235	19	3
2025-12-19 02:41:00	1.17233	1.17233	1.17223	1.17227	35	4
2025-12-19 02:42:00	1.17227	1.17227	1.17221	1.17221	9	2
2025-12-19 02:43:00	1.17219	1.17219	1.17214	1.17218	27	4
2025-12-19 02:44:00	1.17216	1.17231	1.17216	1.1723	24	3
2025-12-19 02:45:00	1.17228	1.17229	1.17224	1.17227	37	3
2025-12-19 02:46:00	1.17225	1.17225	1.1721	1.17213	26	2
2025-12-19 02:47:00	1.17214	1.17221	1.17214	1.17219	29	4
2025-12-19 02:48:00	1.17218	1.17222	1.17215	1.17221	52	6
2025-12-19 02:49:00	1.1722	1.17226	1.17219	1.1722	37	6
2025-12-19 02:50:00	1.17223	1.17223	1.17218	1.17222	39	5
2025-12-19 02:51:00	1.17222	1.17228	1.17222	1.17226	14	5
2025-12-19 02:52:00	1.17226	1.17237	1.17226	1.17237	34	5
2025-12-19 02:53:00	1.17236	1.17239	1.17234	1.17239	26	5
2025-12-19 02:54:00	1.17237	1.17238	1.1723	1.17232	27	4
2025-12-19 02:55:00	1.17233	1.17237	1.1723	1.17235	41	3
2025-12-19 02:56:00	1.17233	1.17237	1.17227	1.17229	47	3
2025-12-19 02:57:00	1.17228	1.17228	1.17216	1.17225	49	3
2025-12-19 02:58:00	1.17229	1.17229	1.17224	1.17228	41	4
2025-12-19 02:59:00	1.17226	1.17228	1.17221	1.17226	51	5
2025-12-19 03:00:00	1.17227	1.17228	1.17221	1.17221	21	3
2025-12-19 03:01:00	1.17219	1.17227	1.17219	1.1722	22	3
2025-12-19 03:02:00	1.17219	1.1723	1.17219	1.17226	42	5
2025-12-19 03:03:00	1.17224	1.17224	1.17211	1.17216	33	4
2025-12-19 03:04:00	1.17217	1.17234	1.17214	1.17233	45	5
2025-12-19 03:05:00	1.17233	1.17245	1.17231	1.17243	43	5
2025-12-19 03:06:00	1.17243	1.17247	1.17241	1.17243	38	3
2025-12-19 03:07:00	1.17243	1.17246	1.17242	1.17246	20	4
2025-12-19 03:08:00	1.17246	1.17247	1.1724	1.17247	28	3
2025-12-19 03:09:00	1.17245	1.17247	1.17242	1.17247	16	3
2025-12-19 03:10:00	1.17247	1.17247	1.17238	1.17239	21	3
2025-12-19 03:11:00	1.17239	1.17246	1.17239	1.17246	12	3
