Time Open,Open Price,Time Close,Close Price,Pip PnL,Status,SL,TP
2024-09-24 14:30:00,1.11605,2024-09-24 15:00:00,1.11539,-6.599999999998829,partial,1.11305,1.11805
2024-09-24 15:00:00,1.11506,2024-09-24 15:30:00,1.11497,-0.8999999999992347,partial,1.11206,1.11706
2024-09-24 15:30:00,1.11541,2024-09-24 16:00:00,1.11557,1.5999999999993797,partial,1.1124100000000001,1.11741
2024-09-24 16:00:00,1.11497,2024-09-24 16:30:00,1.11584,8.699999999999264,partial,1.1119700000000001,1.11697
2024-09-24 16:30:00,1.11557,2024-09-24 17:00:00,1.1157,1.2999999999996348,partial,1.11257,1.11757
2024-09-24 17:00:00,1.11583,2024-09-24 17:30:00,1.11626,4.299999999999304,partial,1.1128300000000002,1.11783
2024-09-24 17:30:00,1.11568,2024-09-24 18:00:00,1.11645,7.699999999999374,partial,1.1126800000000001,1.11768
2024-09-24 18:00:00,1.11628,2024-09-24 18:30:00,1.11662,3.4000000000000696,partial,1.11328,1.11828
2024-09-24 18:30:00,1.11646,2024-09-24 19:00:00,1.11726,7.999999999999119,partial,1.1134600000000001,1.11846
2024-09-24 19:00:00,1.11663,2024-09-24 19:30:00,1.11766,10.300000000000864,partial,1.1136300000000001,1.11863
2024-09-24 19:30:00,1.11724,2024-09-24 20:00:00,1.11766,4.20000000000087,partial,1.1142400000000001,1.11924
2024-09-24 20:00:00,1.11766,2024-09-24 20:30:00,1.11794,2.7999999999983594,partial,1.1146600000000002,1.11966
2024-09-24 20:30:00,1.11766,2024-09-24 21:00:00,1.11783,1.7000000000000348,partial,1.1146600000000002,1.11966
2024-09-24 21:00:00,1.11791,2024-09-24 21:30:00,1.11783,-0.7999999999985796,partial,1.11491,1.11991
2024-09-24 21:30:00,1.11784,2024-09-24 22:00:00,1.118,1.6000000000016001,partial,1.11484,1.11984
2024-09-24 22:00:00,1.11782,2024-09-24 22:30:00,1.11886,10.399999999999299,partial,1.1148200000000001,1.11982
2024-09-24 22:30:00,1.11801,2024-09-24 23:00:00,1.11837,3.60000000000138,partial,1.11501,1.12001
2024-09-24 23:00:00,1.11885,2024-09-24 23:30:00,1.11909,2.4000000000001798,partial,1.11585,1.12085
2024-09-24 23:30:00,1.11841,2024-09-25 00:00:00,1.11876,3.5000000000007248,partial,1.11541,1.12041
2024-09-25 00:00:00,1.11907,2024-09-25 00:30:00,1.11931,2.4000000000001798,partial,1.1160700000000001,1.12107
2024-09-25 00:30:00,1.11875,2024-09-25 01:00:00,1.11908,3.300000000001635,partial,1.11575,1.12075
2024-09-25 01:00:00,1.11933,2024-09-25 01:30:00,1.1188,-5.299999999999194,partial,1.11633,1.12133
2024-09-25 01:30:00,1.11908,2024-09-25 02:00:00,1.11921,1.2999999999996348,partial,1.1160800000000002,1.12108
2024-09-25 02:00:00,1.1188,2024-09-25 02:30:00,1.11947,6.699999999999484,partial,1.1158000000000001,1.1208
2024-09-25 02:30:00,1.11922,2024-09-25 03:00:00,1.11979,5.699999999999594,partial,1.1162200000000002,1.12122
2024-09-25 03:00:00,1.11948,2024-09-25 03:30:00,1.1198,3.1999999999987594,partial,1.1164800000000001,1.12148
2024-09-25 03:30:00,1.11978,2024-09-25 04:00:00,1.11983,0.5000000000010552,partial,1.11678,1.12178
2024-09-25 04:00:00,1.1198,2024-09-25 04:30:00,1.11956,-2.3999999999979593,partial,1.1168,1.1218
2024-09-25 04:30:00,1.11982,2024-09-25 05:00:00,1.11932,-4.999999999999449,partial,1.1168200000000001,1.12182
2024-09-25 05:00:00,1.11955,2024-09-25 05:30:00,1.11956,0.10000000000065512,partial,1.1165500000000002,1.12155
2024-09-25 05:30:00,1.1193,2024-09-25 06:00:00,1.11926,-0.40000000000040004,partial,1.1163,1.1213
2024-09-25 06:00:00,1.11955,2024-09-25 06:30:00,1.11905,-4.999999999999449,partial,1.1165500000000002,1.12155
2024-09-25 06:30:00,1.11926,2024-09-25 07:00:00,1.11887,-3.8999999999989043,partial,1.11626,1.12126
2024-09-25 07:00:00,1.11906,2024-09-25 07:30:00,1.11917,1.100000000000545,partial,1.11606,1.12106
2024-09-25 07:30:00,1.11888,2024-09-25 08:00:00,1.11847,-4.100000000000215,partial,1.1158800000000002,1.12088
2024-09-25 08:00:00,1.11917,2024-09-25 08:30:00,1.11848,-6.900000000000794,partial,1.11617,1.12117
2024-09-25 08:30:00,1.11847,2024-09-25 09:00:00,1.11786,-6.099999999999994,partial,1.1154700000000002,1.12047
2024-09-25 09:00:00,1.11848,2024-09-25 09:30:00,1.11832,-1.5999999999993797,partial,1.11548,1.12048
2024-09-25 09:30:00,1.11787,2024-09-25 10:00:00,1.11856,6.900000000000794,partial,1.11487,1.11987
2024-09-25 10:00:00,1.11832,2024-09-25 10:30:00,1.11871,3.900000000001125,partial,1.11532,1.12032
2024-09-25 10:30:00,1.11856,2024-09-25 11:00:00,1.11841,-1.500000000000945,partial,1.11556,1.12056
2024-09-25 11:00:00,1.11872,2024-09-25 11:30:00,1.11959,8.700000000001484,partial,1.11572,1.12072
2024-09-25 11:30:00,1.1184,2024-09-25 12:00:00,1.11956,11.600000000000499,partial,1.1154000000000002,1.1204
2024-09-25 12:00:00,1.11959,2024-09-25 12:30:00,1.11976,1.7000000000000348,partial,1.1165900000000002,1.12159
2024-09-25 12:30:00,1.11955,2024-09-25 13:00:00,1.12049,9.399999999999409,partial,1.1165500000000002,1.12155
2024-09-25 13:00:00,1.11976,2024-09-25 13:30:00,1.11952,-2.4000000000001798,partial,1.1167600000000002,1.12176
2024-09-25 13:30:00,1.1205,2024-09-25 14:00:00,1.11813,-23.699999999999832,partial,1.1175000000000002,1.1225
2024-09-25 14:00:00,1.11952,2024-09-25 14:30:00,1.11726,-22.600000000001508,partial,1.1165200000000002,1.12152
2024-09-25 14:30:00,1.11813,2024-09-25 15:00:00,1.11572,-24.100000000000232,partial,1.1151300000000002,1.12013
2024-09-25 15:00:00,1.11727,2024-09-25 15:30:00,1.11432,-29.50000000000008,partial,1.11427,1.11927
2024-09-25 15:30:00,1.11572,2024-09-25 16:00:00,1.11404,-16.80000000000126,partial,1.1127200000000002,1.11772
2024-09-25 16:00:00,1.1143,2024-09-25 16:30:00,1.11344,-8.60000000000083,partial,1.1113000000000002,1.1163
2024-09-25 16:30:00,1.11405,2024-09-25 17:00:00,1.11333,-7.200000000000539,partial,1.11105,1.11605
2024-09-25 17:00:00,1.11344,2024-09-25 17:30:00,1.11369,2.500000000000835,partial,1.11044,1.11544
2024-09-25 17:30:00,1.11333,2024-09-25 18:00:00,1.11367,3.4000000000000696,partial,1.11033,1.11533
2024-09-25 18:00:00,1.11368,2024-09-25 18:30:00,1.11342,-2.5999999999992696,partial,1.1106800000000001,1.11568
2024-09-25 18:30:00,1.11368,2024-09-25 19:00:00,1.11301,-6.699999999999484,partial,1.1106800000000001,1.11568
2024-09-25 19:00:00,1.11342,2024-09-25 19:30:00,1.11259,-8.300000000001084,partial,1.1104200000000002,1.11542
2024-09-25 19:30:00,1.11301,2024-09-25 20:00:00,1.11271,-2.9999999999996696,partial,1.1100100000000002,1.11501
2024-09-25 20:00:00,1.1126,2024-09-25 20:30:00,1.11325,6.500000000000394,partial,1.1096000000000001,1.1146
2024-09-25 20:30:00,1.1127,2024-09-25 21:00:00,1.11304,3.4000000000000696,partial,1.1097000000000001,1.1147
2024-09-25 21:00:00,1.11322,2024-09-25 21:30:00,1.1133,0.7999999999985796,partial,1.1102200000000002,1.11522
2024-09-25 21:30:00,1.11305,2024-09-25 22:00:00,1.11317,1.1999999999989797,partial,1.1100500000000002,1.11505
2024-09-25 22:00:00,1.11329,2024-09-25 22:30:00,1.11316,-1.2999999999996348,partial,1.11029,1.11529
2024-09-25 22:30:00,1.11317,2024-09-25 23:00:00,1.11308,-0.8999999999992347,partial,1.11017,1.11517
2024-09-25 23:00:00,1.11316,2024-09-25 23:30:00,1.11296,-1.9999999999997797,partial,1.11016,1.11516
2024-09-25 23:30:00,1.11307,2024-09-26 00:00:00,1.11363,5.599999999998939,partial,1.1100700000000001,1.11507
2024-09-26 00:00:00,1.11297,2024-09-26 00:30:00,1.11365,6.800000000000139,partial,1.1099700000000001,1.11497
2024-09-26 00:30:00,1.11364,2024-09-26 01:00:00,1.1133,-3.4000000000000696,partial,1.11064,1.11564
2024-09-26 01:00:00,1.11367,2024-09-26 01:30:00,1.11394,2.6999999999999247,partial,1.11067,1.11567
2024-09-26 01:30:00,1.1133,2024-09-26 02:00:00,1.11411,8.099999999999774,partial,1.1103,1.1153
2024-09-26 02:00:00,1.11395,2024-09-26 02:30:00,1.1141,1.500000000000945,partial,1.11095,1.11595
2024-09-26 02:30:00,1.11412,2024-09-26 03:00:00,1.11425,1.2999999999996348,partial,1.11112,1.11612
2024-09-26 03:00:00,1.1141,2024-09-26 03:30:00,1.11405,-0.5000000000010552,partial,1.1111000000000002,1.1161
2024-09-26 03:30:00,1.11425,2024-09-26 04:00:00,1.11405,-1.9999999999997797,partial,1.11125,1.11625
2024-09-26 04:00:00,1.11404,2024-09-26 04:30:00,1.11416,1.2000000000012,partial,1.11104,1.11604
2024-09-26 04:30:00,1.11406,2024-09-26 05:00:00,1.1147,6.399999999999739,partial,1.1110600000000002,1.11606
2024-09-26 05:00:00,1.11416,2024-09-26 05:30:00,1.11497,8.099999999999774,partial,1.1111600000000001,1.11616
2024-09-26 05:30:00,1.11471,2024-09-26 06:00:00,1.11522,5.1000000000001044,partial,1.1117100000000002,1.11671
2024-09-26 06:00:00,1.11498,2024-09-26 06:30:00,1.11534,3.5999999999991594,partial,1.1119800000000002,1.11698
2024-09-26 06:30:00,1.11522,2024-09-26 07:00:00,1.11484,-3.8000000000004697,partial,1.1122200000000002,1.11722
2024-09-26 07:00:00,1.11534,2024-09-26 07:30:00,1.11348,-18.599999999999728,partial,1.11234,1.11734
2024-09-26 07:30:00,1.11485,2024-09-26 08:00:00,1.11355,-12.999999999998568,partial,1.11185,1.11685
2024-09-26 08:00:00,1.11347,2024-09-26 08:30:00,1.11413,6.6000000000010495,partial,1.11047,1.11547
2024-09-26 08:30:00,1.11354,2024-09-26 09:00:00,1.11485,13.099999999999223,partial,1.11054,1.11554
2024-09-26 09:00:00,1.11414,2024-09-26 09:30:00,1.11436,2.20000000000109,partial,1.11114,1.11614
2024-09-26 09:30:00,1.11485,2024-09-26 10:00:00,1.11466,-1.8999999999991246,partial,1.11185,1.11685
2024-09-26 10:00:00,1.11436,2024-09-26 10:30:00,1.11538,10.200000000000209,partial,1.1113600000000001,1.11636
2024-09-26 10:30:00,1.11465,2024-09-26 11:00:00,1.1152,5.5000000000005045,partial,1.11165,1.11665
2024-09-26 11:00:00,1.11539,2024-09-26 11:30:00,1.1154,0.09999999999843467,partial,1.1123900000000002,1.11739
2024-09-26 11:30:00,1.11521,2024-09-26 12:00:00,1.11604,8.299999999998864,partial,1.1122100000000001,1.11721
2024-09-26 12:00:00,1.11541,2024-09-26 12:30:00,1.1151,-3.1000000000003247,partial,1.1124100000000001,1.11741
2024-09-26 12:30:00,1.11607,2024-09-26 13:00:00,1.11554,-5.299999999999194,partial,1.11307,1.11807
2024-09-26 13:00:00,1.11511,2024-09-26 13:30:00,1.11398,-11.300000000000754,partial,1.1121100000000002,1.11711
2024-09-26 13:30:00,1.11556,2024-09-26 14:00:00,1.11416,-14.000000000000679,partial,1.1125600000000002,1.11756
2024-09-26 14:00:00,1.11398,2024-09-26 14:30:00,1.11598,20.0,tp,1.11098,1.11598
2024-09-26 14:30:00,1.11416,2024-09-26 15:00:00,1.11616,20.0,tp,1.1111600000000001,1.11616
2024-09-26 15:00:00,1.11647,2024-09-26 15:30:00,1.11828,18.099999999998673,partial,1.1134700000000002,1.11847
2024-09-26 15:30:00,1.11751,2024-09-26 16:00:00,1.11727,-2.4000000000001798,partial,1.1145100000000001,1.11951
2024-09-26 16:00:00,1.11827,2024-09-26 16:30:00,1.11692,-13.500000000001844,partial,1.1152700000000002,1.12027
2024-09-26 16:30:00,1.11726,2024-09-26 17:00:00,1.11757,3.1000000000003247,partial,1.11426,1.11926
2024-09-26 17:00:00,1.11691,2024-09-26 17:30:00,1.11795,10.399999999999299,partial,1.1139100000000002,1.11891
2024-09-26 17:30:00,1.1176,2024-09-26 18:00:00,1.11772,1.2000000000012,partial,1.1146,1.1196
2024-09-26 18:00:00,1.11797,2024-09-26 18:30:00,1.11795,-0.1999999999990898,partial,1.11497,1.11997
2024-09-26 18:30:00,1.11771,2024-09-26 19:00:00,1.1181,3.900000000001125,partial,1.11471,1.11971
2024-09-26 19:00:00,1.11796,2024-09-26 19:30:00,1.11778,-1.80000000000069,partial,1.1149600000000002,1.11996
2024-09-26 19:30:00,1.11809,2024-09-26 20:00:00,1.11748,-6.099999999999994,partial,1.1150900000000001,1.12009
2024-09-26 20:00:00,1.11778,2024-09-26 20:30:00,1.11764,-1.40000000000029,partial,1.11478,1.11978
2024-09-26 20:30:00,1.11748,2024-09-26 21:00:00,1.1175,0.1999999999990898,partial,1.1144800000000001,1.11948
2024-09-26 21:00:00,1.11763,2024-09-26 21:30:00,1.11747,-1.5999999999993797,partial,1.11463,1.11963
2024-09-26 21:30:00,1.11749,2024-09-26 22:00:00,1.11764,1.4999999999987246,partial,1.1144900000000002,1.11949
2024-09-26 22:00:00,1.11751,2024-09-26 22:30:00,1.1176,0.8999999999992347,partial,1.1145100000000001,1.11951
2024-09-26 22:30:00,1.11765,2024-09-26 23:00:00,1.11738,-2.6999999999999247,partial,1.1146500000000001,1.11965
2024-09-26 23:00:00,1.11761,2024-09-26 23:30:00,1.11769,0.8000000000008001,partial,1.11461,1.11961
2024-09-26 23:30:00,1.11738,2024-09-27 00:00:00,1.11713,-2.500000000000835,partial,1.1143800000000001,1.11938
2024-09-27 00:00:00,1.1177,2024-09-27 00:30:00,1.11691,-7.899999999998464,partial,1.1147,1.1197
2024-09-27 00:30:00,1.11713,2024-09-27 01:00:00,1.11697,-1.5999999999993797,partial,1.11413,1.11913
2024-09-27 01:00:00,1.11691,2024-09-27 01:30:00,1.11642,-4.900000000001015,partial,1.1139100000000002,1.11891
2024-09-27 01:30:00,1.11696,2024-09-27 02:00:00,1.11657,-3.8999999999989043,partial,1.11396,1.11896
2024-09-27 02:00:00,1.11641,2024-09-27 02:30:00,1.11689,4.8000000000003595,partial,1.11341,1.11841
2024-09-27 02:30:00,1.11656,2024-09-27 03:00:00,1.11719,6.299999999999084,partial,1.11356,1.11856
2024-09-27 03:00:00,1.1169,2024-09-27 03:30:00,1.1169,0.0,partial,1.1139000000000001,1.1189
2024-09-27 03:30:00,1.1172,2024-09-27 04:00:00,1.11646,-7.399999999999629,partial,1.1142,1.1192
2024-09-27 04:00:00,1.11689,2024-09-27 04:30:00,1.11647,-4.199999999998649,partial,1.11389,1.11889
2024-09-27 04:30:00,1.11646,2024-09-27 05:00:00,1.11594,-5.20000000000076,partial,1.1134600000000001,1.11846
2024-09-27 05:00:00,1.11647,2024-09-27 05:30:00,1.11639,-0.8000000000008001,partial,1.1134700000000002,1.11847
2024-09-27 05:30:00,1.11594,2024-09-27 06:00:00,1.11711,11.700000000001154,partial,1.11294,1.11794
2024-09-27 06:00:00,1.11638,2024-09-27 06:30:00,1.11509,-12.900000000000134,partial,1.11338,1.11838
2024-09-27 06:30:00,1.11712,2024-09-27 07:00:00,1.11412,-30.0,sl,1.11412,1.11912
2024-09-27 07:00:00,1.11506,2024-09-27 07:30:00,1.1133,-17.599999999999838,partial,1.11206,1.11706
2024-09-27 07:30:00,1.11307,2024-09-27 08:00:00,1.11369,6.200000000000649,partial,1.1100700000000001,1.11507
2024-09-27 08:00:00,1.11328,2024-09-27 08:30:00,1.11444,11.600000000000499,partial,1.1102800000000002,1.11528
2024-09-27 08:30:00,1.11368,2024-09-27 09:00:00,1.11497,12.900000000000134,partial,1.1106800000000001,1.11568
2024-09-27 09:00:00,1.11446,2024-09-27 09:30:00,1.11594,14.799999999999258,partial,1.1114600000000001,1.11646
2024-09-27 09:30:00,1.11495,2024-09-27 10:00:00,1.11631,13.599999999998058,partial,1.1119500000000002,1.11695
2024-09-27 10:00:00,1.11595,2024-09-27 10:30:00,1.11633,3.8000000000004697,partial,1.11295,1.11795
2024-09-27 10:30:00,1.11632,2024-09-27 11:00:00,1.11607,-2.500000000000835,partial,1.11332,1.11832
2024-09-27 11:00:00,1.11632,2024-09-27 11:30:00,1.11624,-0.8000000000008001,partial,1.11332,1.11832
2024-09-27 11:30:00,1.11608,2024-09-27 12:00:00,1.11553,-5.5000000000005045,partial,1.11308,1.11808
2024-09-27 12:00:00,1.11625,2024-09-27 12:30:00,1.11825,20.0,tp,1.11325,1.11825
2024-09-27 12:30:00,1.11561,2024-09-27 13:00:00,1.11761,20.0,tp,1.11261,1.11761
2024-09-27 13:00:00,1.11997,2024-09-27 13:30:00,1.11847,-14.999999999998348,partial,1.11697,1.12197
2024-09-27 13:30:00,1.11879,2024-09-27 14:00:00,1.11811,-6.800000000000139,partial,1.11579,1.12079
2024-09-27 14:00:00,1.11849,2024-09-27 14:30:00,1.11784,-6.500000000000394,partial,1.11549,1.12049
2024-09-27 14:30:00,1.1181,2024-09-27 15:00:00,1.11657,-15.300000000000313,partial,1.1151000000000002,1.1201
2024-09-27 15:00:00,1.11785,2024-09-27 15:30:00,1.11584,-20.100000000000673,partial,1.1148500000000001,1.11985
2024-09-27 15:30:00,1.11657,2024-09-27 16:00:00,1.11547,-11.000000000001009,partial,1.1135700000000002,1.11857
2024-09-27 16:00:00,1.11585,2024-09-27 16:30:00,1.11515,-6.999999999999229,partial,1.1128500000000001,1.11785
2024-09-27 16:30:00,1.11548,2024-09-27 17:00:00,1.11595,4.699999999999704,partial,1.1124800000000001,1.11748
2024-09-27 17:00:00,1.11515,2024-09-27 17:30:00,1.11635,11.999999999998678,partial,1.1121500000000002,1.11715
2024-09-27 17:30:00,1.11594,2024-09-27 18:00:00,1.11616,2.20000000000109,partial,1.11294,1.11794
2024-09-27 18:00:00,1.11636,2024-09-27 18:30:00,1.11677,4.100000000000215,partial,1.1133600000000001,1.11836
2024-09-27 18:30:00,1.11617,2024-09-27 19:00:00,1.11668,5.099999999997884,partial,1.1131700000000002,1.11817
2024-09-27 19:00:00,1.11676,2024-09-27 19:30:00,1.1164,-3.5999999999991594,partial,1.11376,1.11876
2024-09-27 19:30:00,1.11669,2024-09-27 20:00:00,1.11672,0.2999999999997449,partial,1.11369,1.11869
2024-09-27 20:00:00,1.11639,2024-09-27 20:30:00,1.11619,-1.9999999999997797,partial,1.11339,1.11839
2024-09-27 20:30:00,1.11671,2024-09-29 21:00:00,1.11588,-8.300000000001084,partial,1.1137100000000002,1.11871
2024-09-29 21:00:00,1.11582,2024-09-29 21:30:00,1.11594,1.1999999999989797,partial,1.1128200000000001,1.11782
2024-09-29 21:30:00,1.11588,2024-09-29 22:00:00,1.11707,11.900000000000244,partial,1.11288,1.11788
2024-09-29 22:00:00,1.11594,2024-09-29 22:30:00,1.11707,11.300000000000754,partial,1.11294,1.11794
2024-09-29 22:30:00,1.11707,2024-09-29 23:00:00,1.117,-0.700000000000145,partial,1.1140700000000001,1.11907
2024-09-29 23:00:00,1.11707,2024-09-29 23:30:00,1.11689,-1.80000000000069,partial,1.1140700000000001,1.11907
2024-09-29 23:30:00,1.11701,2024-09-30 00:00:00,1.11706,0.4999999999988347,partial,1.1140100000000002,1.11901
2024-09-30 00:00:00,1.11688,2024-09-30 00:30:00,1.11707,1.8999999999991246,partial,1.1138800000000002,1.11888
2024-09-30 00:30:00,1.11706,2024-09-30 01:00:00,1.11691,-1.4999999999987246,partial,1.11406,1.11906
2024-09-30 01:00:00,1.11709,2024-09-30 01:30:00,1.11605,-10.399999999999299,partial,1.11409,1.11909
2024-09-30 01:30:00,1.11692,2024-09-30 02:00:00,1.11572,-11.999999999998678,partial,1.11392,1.11892
2024-09-30 02:00:00,1.11604,2024-09-30 02:30:00,1.11603,-0.09999999999843467,partial,1.11304,1.11804
2024-09-30 02:30:00,1.11572,2024-09-30 03:00:00,1.1161,3.8000000000004697,partial,1.1127200000000002,1.11772
2024-09-30 03:00:00,1.11604,2024-09-30 03:30:00,1.11581,-2.2999999999995246,partial,1.11304,1.11804
2024-09-30 03:30:00,1.11609,2024-09-30 04:00:00,1.11607,-0.20000000000131024,partial,1.1130900000000001,1.11809
2024-09-30 04:00:00,1.11582,2024-09-30 04:30:00,1.11615,3.2999999999994145,partial,1.1128200000000001,1.11782
2024-09-30 04:30:00,1.11607,2024-09-30 05:00:00,1.11662,5.5000000000005045,partial,1.11307,1.11807
2024-09-30 05:00:00,1.11616,2024-09-30 05:30:00,1.11665,4.899999999998794,partial,1.1131600000000001,1.11816
2024-09-30 05:30:00,1.11661,2024-09-30 06:00:00,1.11632,-2.900000000001235,partial,1.1136100000000002,1.11861
2024-09-30 06:00:00,1.11665,2024-09-30 06:30:00,1.11681,1.6000000000016001,partial,1.11365,1.11865
2024-09-30 06:30:00,1.1163,2024-09-30 07:00:00,1.11639,0.8999999999992347,partial,1.1133000000000002,1.1183
2024-09-30 07:00:00,1.1168,2024-09-30 07:30:00,1.11722,4.20000000000087,partial,1.1138000000000001,1.1188
2024-09-30 07:30:00,1.11637,2024-09-30 08:00:00,1.11837,20.0,tp,1.1133700000000002,1.11837
2024-09-30 08:00:00,1.11721,2024-09-30 08:30:00,1.11921,20.0,tp,1.1142100000000001,1.11921
2024-09-30 08:30:00,1.11896,2024-09-30 09:00:00,1.1194,4.3999999999999595,partial,1.11596,1.12096
2024-09-30 09:00:00,1.12056,2024-09-30 09:30:00,1.11893,-16.300000000000203,partial,1.11756,1.12256
2024-09-30 09:30:00,1.11939,2024-09-30 10:00:00,1.11869,-7.0000000000014495,partial,1.1163900000000002,1.12139
2024-09-30 10:00:00,1.11893,2024-09-30 10:30:00,1.11899,0.5999999999994898,partial,1.11593,1.12093
2024-09-30 10:30:00,1.11868,2024-09-30 11:00:00,1.11931,6.300000000001305,partial,1.11568,1.12068
2024-09-30 11:00:00,1.119,2024-09-30 11:30:00,1.11975,7.500000000000284,partial,1.116,1.121
