Time Open,Open Price,Time Close,Close Price,Take Profit Price,Stop Loss Price,Profit/Loss
2024-09-20 15:00:00,1.1136300000000001,2024-09-20 15:30:00,1.11443,1.1086300000000002,1.11443,-299.999999999967
2024-09-23 07:00:00,1.11249,2024-09-23 13:00:00,1.11329,1.10749,1.11329,-299.999999999967
2024-09-23 19:00:00,1.11141,2024-09-24 01:00:00,1.11071,1.1064100000000001,1.11221,262.49999999997107
2024-09-23 20:30:00,1.11099,2024-09-24 02:30:00,1.11065,1.10599,1.1117899999999998,127.50000000000261
2024-09-23 23:00:00,1.11075,2024-09-24 04:30:00,1.1115499999999998,1.10575,1.1115499999999998,-299.999999999967
2024-09-24 00:30:00,1.11047,2024-09-24 03:30:00,1.11127,1.1054700000000002,1.11127,-299.999999999967
2024-09-24 04:00:00,1.11151,2024-09-24 06:00:00,1.11071,1.11651,1.11071,-299.999999999967
2024-09-24 04:30:00,1.11177,2024-09-24 06:00:00,1.11097,1.1167699999999998,1.11097,-299.999999999967
2024-09-24 05:00:00,1.11199,2024-09-24 06:00:00,1.1111900000000001,1.11699,1.1111900000000001,-299.999999999967
2024-09-24 07:00:00,1.1123399999999999,2024-09-24 13:00:00,1.11399,1.1173399999999998,1.11154,618.7500000000567
2024-09-24 07:30:00,1.11282,2024-09-24 13:30:00,1.11379,1.1178199999999998,1.11202,363.75000000005156
2024-09-24 08:00:00,1.11384,2024-09-24 10:30:00,1.11304,1.1188399999999998,1.11304,-299.999999999967
2024-09-24 08:30:00,1.11411,2024-09-24 09:30:00,1.11331,1.1191099999999998,1.11331,-299.999999999967
2024-09-24 14:00:00,1.11616,2024-09-24 14:30:00,1.1153600000000001,1.12116,1.1153600000000001,-299.999999999967
2024-09-24 18:00:00,1.11655,2024-09-25 00:00:00,1.11866,1.1215499999999998,1.11575,791.2500000000211
2024-09-24 19:00:00,1.11736,2024-09-25 01:00:00,1.11898,1.1223599999999998,1.11656,607.5000000000663
2024-09-24 19:30:00,1.11776,2024-09-25 01:30:00,1.1187,1.12276,1.1169600000000002,352.49999999997783
2024-09-24 20:30:00,1.11804,2024-09-25 02:30:00,1.11937,1.1230399999999998,1.11724,498.75000000002
2024-09-24 22:30:00,1.11896,2024-09-25 04:30:00,1.1194600000000001,1.1239599999999998,1.11816,187.5000000000626
2024-09-24 23:30:00,1.11919,2024-09-25 05:30:00,1.1194600000000001,1.1241899999999998,1.11839,101.25000000008045
2024-09-25 00:30:00,1.11941,2024-09-25 01:30:00,1.11861,1.12441,1.11861,-299.999999999967
2024-09-25 02:30:00,1.11957,2024-09-25 06:00:00,1.11877,1.1245699999999998,1.11877,-299.999999999967
2024-09-25 03:00:00,1.11989,2024-09-25 06:00:00,1.1190900000000001,1.12489,1.1190900000000001,-299.999999999967
2024-09-25 08:00:00,1.11837,2024-09-25 11:00:00,1.11917,1.1133700000000002,1.11917,-299.999999999967
2024-09-25 09:00:00,1.11776,2024-09-25 10:00:00,1.11856,1.1127600000000002,1.11856,-299.999999999967
2024-09-25 12:30:00,1.11986,2024-09-25 14:00:00,1.1190600000000002,1.12486,1.1190600000000002,-299.999999999967
2024-09-25 14:30:00,1.11716,2024-09-25 17:00:00,1.11216,1.11216,1.1179599999999998,1874.99999999996
2024-09-26 00:00:00,1.1137299999999999,2024-09-26 06:00:00,1.1151200000000001,1.1187299999999998,1.11293,521.2500000000841
2024-09-26 00:30:00,1.11375,2024-09-26 06:30:00,1.11524,1.11875,1.11295,558.7499999999967
2024-09-26 01:30:00,1.11404,2024-09-26 07:30:00,1.11338,1.1190399999999998,1.11324,-247.4999999999561
2024-09-26 03:00:00,1.11435,2024-09-26 07:30:00,1.11355,1.1193499999999998,1.11355,-299.999999999967
2024-09-26 05:00:00,1.1148,2024-09-26 07:30:00,1.114,1.1198,1.114,-299.999999999967
2024-09-26 05:30:00,1.11507,2024-09-26 07:30:00,1.11427,1.12007,1.11427,-299.999999999967
2024-09-26 06:00:00,1.11532,2024-09-26 07:30:00,1.1145200000000002,1.12032,1.1145200000000002,-299.999999999967
2024-09-26 06:30:00,1.11544,2024-09-26 07:30:00,1.11464,1.1204399999999999,1.11464,-299.999999999967
2024-09-26 07:30:00,1.11338,2024-09-26 08:30:00,1.11418,1.1083800000000001,1.11418,-299.999999999967
2024-09-27 00:00:00,1.11703,2024-09-27 06:00:00,1.11721,1.11203,1.1178299999999999,-67.50000000002588
2024-09-27 00:30:00,1.11681,2024-09-27 06:30:00,1.11519,1.1118100000000002,1.11761,607.5000000000663
2024-09-27 01:30:00,1.11632,2024-09-27 03:00:00,1.11712,1.11132,1.11712,-299.999999999967
2024-09-27 05:00:00,1.11584,2024-09-27 06:00:00,1.1166399999999999,1.11084,1.1166399999999999,-299.999999999967
2024-09-27 06:30:00,1.11499,2024-09-27 09:30:00,1.1157899999999998,1.10999,1.1157899999999998,-299.999999999967
2024-09-27 07:00:00,1.11297,2024-09-27 07:30:00,1.11377,1.1079700000000001,1.11377,-299.999999999967
2024-09-29 22:00:00,1.11717,2024-09-30 01:30:00,1.11637,1.12217,1.11637,-299.999999999967
2024-09-30 07:30:00,1.11732,2024-09-30 13:30:00,1.11676,1.12232,1.1165200000000002,-210.00000000004349
2024-09-30 08:00:00,1.1190499999999999,2024-09-30 13:00:00,1.11825,1.1240499999999998,1.11825,-299.999999999967
2024-09-30 08:30:00,1.12066,2024-09-30 09:00:00,1.11986,1.1256599999999999,1.11986,-299.999999999967
2024-09-30 14:00:00,1.11441,2024-09-30 14:30:00,1.1152099999999998,1.10941,1.1152099999999998,-299.999999999967
2024-10-01 01:30:00,1.1144,2024-10-01 02:30:00,1.1136000000000001,1.1194,1.1136000000000001,-299.999999999967
2024-10-01 07:00:00,1.1119,2024-10-01 13:00:00,1.10779,1.1069000000000002,1.1127,1541.2500000000216
2024-10-01 08:00:00,1.11104,2024-10-01 08:30:00,1.11184,1.1060400000000001,1.11184,-299.999999999967
2024-10-01 16:30:00,1.10533,2024-10-01 17:30:00,1.1061299999999998,1.10033,1.1061299999999998,-299.999999999967
2024-10-01 23:30:00,1.10634,2024-10-02 00:30:00,1.10714,1.1013400000000002,1.10714,-299.999999999967
2024-10-02 01:30:00,1.10731,2024-10-02 02:30:00,1.10651,1.11231,1.10651,-299.999999999967
2024-10-02 04:30:00,1.10619,2024-10-02 06:30:00,1.10699,1.1011900000000001,1.10699,-299.999999999967
2024-10-02 05:00:00,1.10559,2024-10-02 06:00:00,1.10639,1.1005900000000002,1.10639,-299.999999999967
2024-10-02 08:00:00,1.10797,2024-10-02 08:30:00,1.10717,1.1129699999999998,1.10717,-299.999999999967
2024-10-02 12:00:00,1.1059700000000001,2024-10-02 18:00:00,1.10406,1.1009700000000002,1.10677,716.2500000000293
2024-10-02 12:30:00,1.10525,2024-10-02 13:00:00,1.10605,1.1002500000000002,1.10605,-299.999999999967
2024-10-02 14:00:00,1.10418,2024-10-02 15:30:00,1.1049799999999999,1.09918,1.1049799999999999,-299.999999999967
2024-10-02 14:30:00,1.10351,2024-10-02 15:00:00,1.10431,1.09851,1.10431,-299.999999999967
2024-10-03 03:00:00,1.10325,2024-10-03 06:30:00,1.10405,1.0982500000000002,1.10405,-299.999999999967
2024-10-03 05:00:00,1.10252,2024-10-03 06:30:00,1.1033199999999999,1.09752,1.1033199999999999,-299.999999999967
2024-10-03 14:30:00,1.1016,2024-10-03 15:30:00,1.1023999999999998,1.0966,1.1023999999999998,-299.999999999967
2024-10-04 00:00:00,1.1038999999999999,2024-10-04 01:30:00,1.1031,1.1088999999999998,1.1031,-299.999999999967
2024-10-04 03:00:00,1.10252,2024-10-04 05:30:00,1.1033199999999999,1.09752,1.1033199999999999,-299.999999999967
2024-10-04 08:00:00,1.10233,2024-10-04 10:30:00,1.10313,1.0973300000000001,1.10313,-299.999999999967
2024-10-04 12:30:00,1.09598,2024-10-04 13:00:00,1.0967799999999999,1.09098,1.0967799999999999,-299.999999999967
2024-10-07 05:00:00,1.09634,2024-10-07 06:30:00,1.09714,1.0913400000000002,1.09714,-299.999999999967
2024-10-07 07:00:00,1.0962,2024-10-07 07:30:00,1.097,1.0912000000000002,1.097,-299.999999999967
2024-10-07 08:00:00,1.09755,2024-10-07 09:00:00,1.0967500000000001,1.10255,1.0967500000000001,-299.999999999967
2024-10-07 18:30:00,1.0968,2024-10-07 22:00:00,1.0976,1.0918,1.0976,-299.999999999967
2024-10-08 00:00:00,1.09805,2024-10-08 06:00:00,1.09826,1.1030499999999999,1.09725,78.75000000001631
2024-10-08 00:30:00,1.09827,2024-10-08 02:30:00,1.0974700000000002,1.10327,1.0974700000000002,-299.999999999967
2024-10-08 07:30:00,1.09961,2024-10-08 08:00:00,1.09881,1.1046099999999999,1.09881,-299.999999999967
2024-10-08 12:30:00,1.09749,2024-10-08 13:00:00,1.09829,1.0924900000000002,1.09829,-299.999999999967
2024-10-08 14:30:00,1.09698,2024-10-08 19:30:00,1.09778,1.0919800000000002,1.09778,-299.999999999967
2024-10-08 15:00:00,1.09642,2024-10-08 16:00:00,1.0972199999999999,1.09142,1.0972199999999999,-299.999999999967
2024-10-08 19:30:00,1.09788,2024-10-09 01:00:00,1.09708,1.1028799999999999,1.09708,-299.999999999967
2024-10-08 20:00:00,1.09796,2024-10-09 01:00:00,1.0971600000000001,1.10296,1.0971600000000001,-299.999999999967
2024-10-08 20:30:00,1.09808,2024-10-09 01:00:00,1.09728,1.1030799999999998,1.09728,-299.999999999967
2024-10-08 22:30:00,1.09817,2024-10-09 00:30:00,1.0973700000000002,1.10317,1.0973700000000002,-299.999999999967
2024-10-09 01:00:00,1.0971,2024-10-09 07:00:00,1.09591,1.0921,1.0978999999999999,446.25000000000915
2024-10-09 04:00:00,1.09641,2024-10-09 05:00:00,1.09721,1.0914100000000002,1.09721,-299.999999999967
2024-10-09 04:30:00,1.09621,2024-10-09 05:00:00,1.0970099999999998,1.09121,1.0970099999999998,-299.999999999967
2024-10-09 07:00:00,1.09571,2024-10-09 07:30:00,1.0965099999999999,1.09071,1.0965099999999999,-299.999999999967
2024-10-09 13:00:00,1.09511,2024-10-09 14:00:00,1.09591,1.0901100000000001,1.09591,-299.999999999967
2024-10-09 17:00:00,1.09367,2024-10-09 23:00:00,1.09404,1.08867,1.0944699999999998,-138.74999999999304
2024-10-10 07:00:00,1.09344,2024-10-10 07:30:00,1.0942399999999999,1.08844,1.0942399999999999,-299.999999999967
2024-10-10 08:00:00,1.09315,2024-10-10 10:30:00,1.09395,1.0881500000000002,1.09395,-299.999999999967
2024-10-10 12:30:00,1.09449,2024-10-10 13:30:00,1.09369,1.0994899999999999,1.09369,-299.999999999967
2024-10-10 19:30:00,1.09354,2024-10-10 21:00:00,1.09274,1.0985399999999998,1.09274,-299.999999999967
2024-10-10 20:00:00,1.09377,2024-10-10 20:30:00,1.09297,1.0987699999999998,1.09297,-299.999999999967
2024-10-11 03:00:00,1.09406,2024-10-11 05:30:00,1.0932600000000001,1.09906,1.0932600000000001,-299.999999999967
2024-10-11 07:30:00,1.09456,2024-10-11 10:00:00,1.09376,1.0995599999999999,1.09376,-299.999999999967
2024-10-11 08:00:00,1.09501,2024-10-11 09:30:00,1.0942100000000001,1.10001,1.0942100000000001,-299.999999999967
2024-10-11 11:00:00,1.09276,2024-10-11 12:00:00,1.0935599999999999,1.08776,1.0935599999999999,-299.999999999967
2024-10-11 19:30:00,1.09322,2024-10-14 01:30:00,1.09242,1.0882200000000002,1.09402,300.00000000005025
2024-10-13 21:00:00,1.0931,2024-10-14 03:00:00,1.093,1.0881,1.0938999999999999,37.49999999999587
2024-10-13 22:00:00,1.09295,2024-10-14 04:00:00,1.09249,1.0879500000000002,1.09375,172.5000000000476
2024-10-13 22:30:00,1.09261,2024-10-14 04:30:00,1.09246,1.0876100000000002,1.09341,56.25000000003544
2024-10-13 23:00:00,1.0924800000000001,2024-10-14 05:00:00,1.09255,1.0874800000000002,1.09328,-26.249999999922167
2024-10-13 23:30:00,1.0922,2024-10-14 05:30:00,1.09269,1.0872000000000002,1.093,-183.74999999995478
2024-10-14 09:00:00,1.09357,2024-10-14 09:30:00,1.09277,1.0985699999999998,1.09277,-299.999999999967
2024-10-14 10:30:00,1.09218,2024-10-14 16:30:00,1.09025,1.08718,1.0929799999999998,723.7499999999952
2024-10-14 11:00:00,1.09143,2024-10-14 13:30:00,1.0922299999999998,1.08643,1.0922299999999998,-299.999999999967
2024-10-14 11:30:00,1.09116,2024-10-14 13:30:00,1.0919599999999998,1.08616,1.0919599999999998,-299.999999999967
2024-10-14 16:00:00,1.09007,2024-10-14 20:30:00,1.09087,1.0850700000000002,1.09087,-299.999999999967
2024-10-14 17:00:00,1.0898,2024-10-14 20:00:00,1.0906,1.0848000000000002,1.0906,-299.999999999967
2024-10-14 18:30:00,1.08961,2024-10-14 19:00:00,1.0904099999999999,1.08461,1.0904099999999999,-299.999999999967
2024-10-14 23:00:00,1.09108,2024-10-15 02:30:00,1.0902800000000001,1.09608,1.0902800000000001,-299.999999999967
2024-10-15 02:30:00,1.0901,2024-10-15 08:00:00,1.0909,1.0851000000000002,1.0909,-299.999999999967
2024-10-15 03:30:00,1.08954,2024-10-15 08:00:00,1.0903399999999999,1.08454,1.0903399999999999,-299.999999999967
2024-10-15 04:00:00,1.08912,2024-10-15 08:00:00,1.08992,1.0841200000000002,1.08992,-299.999999999967
2024-10-15 05:00:00,1.08886,2024-10-15 07:30:00,1.0896599999999999,1.08386,1.0896599999999999,-299.999999999967
2024-10-15 08:00:00,1.09057,2024-10-15 11:00:00,1.0897700000000001,1.09557,1.0897700000000001,-299.999999999967
2024-10-15 08:30:00,1.09113,2024-10-15 10:30:00,1.09033,1.0961299999999998,1.09033,-299.999999999967
2024-10-15 16:00:00,1.08939,2024-10-15 22:00:00,1.08911,1.0843900000000002,1.09019,105.00000000002174
2024-10-15 16:30:00,1.08884,2024-10-15 22:30:00,1.08905,1.0838400000000001,1.08964,-78.75000000001631
2024-10-15 17:00:00,1.08833,2024-10-15 20:30:00,1.08913,1.0833300000000001,1.08913,-299.999999999967
2024-10-15 23:30:00,1.08822,2024-10-16 01:30:00,1.0890199999999999,1.08322,1.0890199999999999,-299.999999999967
2024-10-16 03:00:00,1.08951,2024-10-16 05:00:00,1.08871,1.0945099999999999,1.08871,-299.999999999967
2024-10-16 06:00:00,1.08802,2024-10-16 09:00:00,1.08882,1.08302,1.08882,-299.999999999967
2024-10-16 06:30:00,1.08766,2024-10-16 07:30:00,1.08846,1.0826600000000002,1.08846,-299.999999999967
2024-10-16 09:00:00,1.08965,2024-10-16 11:00:00,1.08885,1.09465,1.08885,-299.999999999967
2024-10-16 12:00:00,1.0899,2024-10-16 12:30:00,1.0891000000000002,1.0949,1.0891000000000002,-299.999999999967
2024-10-16 14:00:00,1.08745,2024-10-16 20:00:00,1.08601,1.0824500000000001,1.08825,540.0000000000405
2024-10-16 17:00:00,1.08624,2024-10-16 21:00:00,1.08704,1.0812400000000002,1.08704,-299.999999999967
2024-10-16 17:30:00,1.08611,2024-10-16 21:00:00,1.0869099999999998,1.08111,1.0869099999999998,-299.999999999967
2024-10-16 18:00:00,1.08576,2024-10-16 21:00:00,1.08656,1.0807600000000002,1.08656,-299.999999999967
2024-10-16 18:30:00,1.08546,2024-10-16 20:30:00,1.08626,1.0804600000000002,1.08626,-299.999999999967
2024-10-16 19:00:00,1.08539,2024-10-16 20:30:00,1.08619,1.0803900000000002,1.08619,-299.999999999967
2024-10-17 03:00:00,1.08529,2024-10-17 09:00:00,1.08533,1.0802900000000002,1.08609,-14.999999999931735
2024-10-17 03:30:00,1.0852,2024-10-17 09:30:00,1.0859999999999999,1.0802,1.0859999999999999,-299.999999999967
2024-10-17 06:30:00,1.08496,2024-10-17 07:30:00,1.0857599999999998,1.07996,1.0857599999999998,-299.999999999967
2024-10-17 09:30:00,1.0859699999999999,2024-10-17 12:30:00,1.08517,1.0909699999999998,1.08517,-299.999999999967
2024-10-17 11:00:00,1.0867499999999999,2024-10-17 12:30:00,1.08595,1.0917499999999998,1.08595,-299.999999999967
2024-10-17 12:30:00,1.08417,2024-10-17 18:30:00,1.08259,1.0791700000000002,1.08497,592.5000000000513
2024-10-18 01:30:00,1.08359,2024-10-18 07:30:00,1.08399,1.08859,1.0827900000000001,149.9999999999835
2024-10-18 02:30:00,1.08399,2024-10-18 08:30:00,1.08368,1.08899,1.08319,-116.25000000001218
2024-10-18 04:30:00,1.0841399999999999,2024-10-18 10:30:00,1.0844,1.0891399999999998,1.08334,97.50000000005588
2024-10-18 05:30:00,1.08444,2024-10-18 08:30:00,1.0836400000000002,1.08944,1.0836400000000002,-299.999999999967
2024-10-18 06:00:00,1.08466,2024-10-18 07:00:00,1.08386,1.0896599999999999,1.08386,-299.999999999967
2024-10-18 12:30:00,1.08601,2024-10-18 13:30:00,1.08521,1.0910099999999998,1.08521,-299.999999999967
2024-10-18 13:00:00,1.08616,2024-10-18 13:30:00,1.08536,1.09116,1.08536,-299.999999999967
2024-10-18 16:30:00,1.08676,2024-10-18 17:30:00,1.08596,1.0917599999999998,1.08596,-299.999999999967
2024-10-18 20:00:00,1.08699,2024-10-20 21:00:00,1.08619,1.0919899999999998,1.08619,-299.999999999967
2024-10-21 04:30:00,1.08577,2024-10-21 10:30:00,1.08484,1.08077,1.0865699999999998,348.7499999999533
2024-10-21 06:00:00,1.0855,2024-10-21 12:00:00,1.08573,1.0805,1.0862999999999998,-86.25000000006544
2024-10-21 06:30:00,1.08512,2024-10-21 12:30:00,1.08583,1.0801200000000002,1.08592,-266.2499999999957
2024-10-21 07:30:00,1.0847,2024-10-21 08:30:00,1.0855,1.0797,1.0855,-299.999999999967
2024-10-21 10:00:00,1.08449,2024-10-21 11:30:00,1.0852899999999999,1.07949,1.0852899999999999,-299.999999999967
2024-10-21 14:00:00,1.08394,2024-10-21 20:00:00,1.08175,1.07894,1.0847399999999998,821.2499999999678
2024-10-21 14:30:00,1.08338,2024-10-21 20:30:00,1.08159,1.0783800000000001,1.08418,671.2499999999843
2024-10-21 15:00:00,1.08245,2024-10-21 21:00:00,1.08151,1.07745,1.0832499999999998,352.49999999997783
2024-10-21 15:30:00,1.08189,2024-10-21 21:30:00,1.08162,1.0768900000000001,1.08269,101.24999999999717
2024-10-21 16:00:00,1.08184,2024-10-21 22:00:00,1.08182,1.07684,1.0826399999999998,7.499999999965867
2024-10-22 01:00:00,1.08205,2024-10-22 07:00:00,1.08269,1.0870499999999998,1.08125,239.99999999999022
2024-10-22 05:00:00,1.08227,2024-10-22 09:30:00,1.0814700000000002,1.08727,1.0814700000000002,-299.999999999967
2024-10-22 06:00:00,1.08261,2024-10-22 09:30:00,1.0818100000000002,1.08761,1.0818100000000002,-299.999999999967
2024-10-22 07:30:00,1.08376,2024-10-22 08:30:00,1.0829600000000001,1.08876,1.0829600000000001,-299.999999999967
2024-10-22 09:30:00,1.08149,2024-10-22 10:00:00,1.08229,1.0764900000000002,1.08229,-299.999999999967
2024-10-22 12:30:00,1.08107,2024-10-22 18:30:00,1.08009,1.07607,1.0818699999999999,367.49999999999284
2024-10-22 18:30:00,1.07989,2024-10-23 00:30:00,1.07962,1.0748900000000001,1.08069,101.24999999999717
2024-10-22 19:30:00,1.07938,2024-10-23 01:30:00,1.07959,1.0743800000000001,1.08018,-78.75000000001631
2024-10-23 02:30:00,1.08055,2024-10-23 06:00:00,1.07975,1.0855499999999998,1.07975,-299.999999999967
2024-10-23 05:30:00,1.08075,2024-10-23 06:00:00,1.0799500000000002,1.08575,1.0799500000000002,-299.999999999967
2024-10-23 06:30:00,1.07914,2024-10-23 12:30:00,1.07752,1.07414,1.07994,607.4999999999831
2024-10-23 07:00:00,1.07839,2024-10-23 13:00:00,1.07799,1.07339,1.0791899999999999,149.9999999999835
2024-10-23 07:30:00,1.07807,2024-10-23 08:30:00,1.07887,1.0730700000000002,1.07887,-299.999999999967
2024-10-23 10:30:00,1.07764,2024-10-23 15:00:00,1.0784399999999998,1.07264,1.0784399999999998,-299.999999999967
2024-10-23 11:30:00,1.07621,2024-10-23 12:30:00,1.07701,1.0712100000000002,1.07701,-299.999999999967
2024-10-24 00:30:00,1.07897,2024-10-24 02:00:00,1.07817,1.0839699999999999,1.07817,-299.999999999967
2024-10-24 04:00:00,1.07923,2024-10-24 06:30:00,1.07843,1.0842299999999998,1.07843,-299.999999999967
2024-10-24 04:30:00,1.07941,2024-10-24 06:30:00,1.07861,1.0844099999999999,1.07861,-299.999999999967
2024-10-24 07:00:00,1.07718,2024-10-24 07:30:00,1.07798,1.0721800000000001,1.07798,-299.999999999967
2024-10-24 07:30:00,1.07965,2024-10-24 12:30:00,1.07885,1.08465,1.07885,-299.999999999967
2024-10-24 08:00:00,1.08009,2024-10-24 11:30:00,1.07929,1.0850899999999999,1.07929,-299.999999999967
2024-10-24 17:00:00,1.08227,2024-10-24 23:00:00,1.08228,1.08727,1.0814700000000002,3.7499999999413003
2024-10-24 19:30:00,1.08299,2024-10-25 00:00:00,1.08219,1.0879899999999998,1.08219,-299.999999999967
2024-10-25 06:00:00,1.08173,2024-10-25 07:30:00,1.08253,1.0767300000000002,1.08253,-299.999999999967
2024-10-25 06:30:00,1.08145,2024-10-25 07:00:00,1.08225,1.0764500000000001,1.08225,-299.999999999967
2024-10-25 08:00:00,1.08342,2024-10-25 08:30:00,1.0826200000000001,1.08842,1.0826200000000001,-299.999999999967
2024-10-25 12:30:00,1.08394,2024-10-25 13:00:00,1.08314,1.0889399999999998,1.08314,-299.999999999967
2024-10-25 15:00:00,1.08192,2024-10-27 21:00:00,1.07914,1.07692,1.08272,1042.5000000000018
2024-10-25 15:30:00,1.08111,2024-10-27 21:30:00,1.07949,1.0761100000000001,1.08191,607.4999999999831
2024-10-25 16:00:00,1.08079,2024-10-27 22:00:00,1.07962,1.07579,1.0815899999999998,438.74999999996
2024-10-25 16:30:00,1.0803800000000001,2024-10-27 22:30:00,1.07966,1.0753800000000002,1.08118,270.00000000002024
2024-10-25 18:00:00,1.08001,2024-10-28 00:00:00,1.07963,1.07501,1.0808099999999998,142.49999999993435
2024-10-25 19:00:00,1.07946,2024-10-28 01:00:00,1.07948,1.0744600000000002,1.08026,-7.499999999965867
2024-10-27 21:00:00,1.07894,2024-10-27 22:30:00,1.07974,1.0739400000000001,1.07974,-299.999999999967
2024-10-28 03:30:00,1.07818,2024-10-28 06:00:00,1.0789799999999998,1.07318,1.0789799999999998,-299.999999999967
2024-10-28 07:00:00,1.07999,2024-10-28 13:00:00,1.0815,1.08499,1.07919,566.2499999999626
2024-10-28 07:30:00,1.08052,2024-10-28 13:30:00,1.08193,1.0855199999999998,1.07972,528.75000000005
2024-10-28 08:00:00,1.08151,2024-10-28 14:00:00,1.08225,1.0865099999999999,1.08071,277.4999999999861
2024-10-28 08:30:00,1.08201,2024-10-28 09:30:00,1.08121,1.0870099999999998,1.08121,-299.999999999967
2024-10-28 12:00:00,1.08246,2024-10-28 12:30:00,1.08166,1.0874599999999999,1.08166,-299.999999999967
2024-10-28 18:00:00,1.08106,2024-10-28 19:30:00,1.0818599999999998,1.07606,1.0818599999999998,-299.999999999967
2024-10-29 03:00:00,1.08089,2024-10-29 08:00:00,1.0816899999999998,1.07589,1.0816899999999998,-299.999999999967
2024-10-29 03:30:00,1.0807,2024-10-29 07:30:00,1.0815,1.0757,1.0815,-299.999999999967
2024-10-29 08:00:00,1.082,2024-10-29 10:00:00,1.0812000000000002,1.087,1.0812000000000002,-299.999999999967
2024-10-29 09:00:00,1.08251,2024-10-29 09:30:00,1.0817100000000002,1.08751,1.0817100000000002,-299.999999999967
2024-10-29 11:00:00,1.0797,2024-10-29 14:00:00,1.0805,1.0747000000000002,1.0805,-299.999999999967
2024-10-29 12:00:00,1.07871,2024-10-29 14:00:00,1.07951,1.0737100000000002,1.07951,-299.999999999967
2024-10-29 12:30:00,1.07764,2024-10-29 13:30:00,1.0784399999999998,1.07264,1.0784399999999998,-299.999999999967
2024-10-29 18:30:00,1.08144,2024-10-30 00:30:00,1.08208,1.0864399999999999,1.08064,239.99999999999022
2024-10-29 20:30:00,1.08189,2024-10-30 02:30:00,1.08172,1.08689,1.08109,-63.75000000000131
2024-10-29 22:00:00,1.08198,2024-10-30 04:00:00,1.08148,1.0869799999999998,1.08118,-187.49999999997934
2024-10-29 22:30:00,1.08208,2024-10-30 04:30:00,1.08155,1.0870799999999998,1.08128,-198.7499999999698
2024-10-30 00:00:00,1.0824799999999999,2024-10-30 03:00:00,1.08168,1.0874799999999998,1.08168,-299.999999999967
