<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.05.31	21:34:45.507	0.78001	0.78280			6
2026.05.31	21:34:51.210	0.78009	0.78269			6
2026.05.31	21:35:00.972	0.78013	0.78265			6
2026.05.31	21:35:06.443	0.78015	0.78264			6
2026.05.31	21:35:22.500	0.78018	0.78261			6
2026.05.31	21:35:31.448	0.78019	0.78260			6
2026.05.31	21:35:32.601	0.77999	0.78299			6
2026.05.31	21:35:38.320	0.78000	0.78300			6
2026.05.31	21:35:48.058	0.77999	0.78299			6
2026.05.31	21:35:52.407	0.78000	0.78300			6
2026.05.31	21:36:00.907	0.78000				2
2026.05.31	21:36:08.522	0.78001	0.78301			6
2026.05.31	21:36:27.733	0.78000	0.78300			6
2026.05.31	21:36:29.880	0.78001	0.78301			6
2026.05.31	21:36:33.781	0.78002	0.78302			6
2026.05.31	21:36:48.480	0.78004	0.78304			6
2026.05.31	21:36:49.983	0.78003	0.78303			6
2026.05.31	21:36:51.281	0.78004	0.78304			6
2026.05.31	21:36:52.329	0.78003	0.78303			6
2026.05.31	21:36:55.788	0.78002	0.78302			6
2026.05.31	21:36:56.880	0.78001	0.78301			6
2026.05.31	21:36:58.430	0.78002	0.78302			6
2026.05.31	21:36:59.581	0.78003	0.78303			6
2026.05.31	21:37:01.081	0.78003				2
2026.05.31	21:37:26.118	0.78002	0.78302			6
2026.05.31	21:37:36.486	0.78003	0.78303			6
2026.05.31	21:37:37.681	0.78004	0.78304			6
2026.05.31	21:37:47.280	0.78003	0.78303			6
2026.05.31	21:37:51.182	0.78004	0.78304			6
2026.05.31	21:37:52.381	0.78003	0.78303			6
2026.05.31	21:37:56.885	0.78004	0.78304			6
2026.05.31	21:38:01.219	0.78005	0.78305			6
2026.05.31	21:38:08.283	0.78004	0.78304			6
2026.05.31	21:38:19.346	0.78005	0.78305			6
2026.05.31	21:38:29.319	0.78004	0.78304			6
2026.05.31	21:38:31.574		0.78302			4
2026.05.31	21:38:33.180	0.78007	0.78307			6
2026.05.31	21:38:36.119	0.78008	0.78308			6
2026.05.31	21:38:37.207	0.78005	0.78305			6
2026.05.31	21:38:38.322	0.78015	0.78286			6
2026.05.31	21:38:39.780	0.78013				2
2026.05.31	21:38:41.281	0.78004	0.78304			6
2026.05.31	21:38:41.787	0.78006	0.78306			6
2026.05.31	21:38:42.793	0.78025	0.78270			6
2026.05.31	21:38:43.434	0.78006	0.78306			6
2026.05.31	21:38:44.581	0.78004	0.78304			6
2026.05.31	21:38:45.800	0.78005	0.78305			6
2026.05.31	21:38:46.984	0.78006	0.78306			6
2026.05.31	21:38:48.180	0.78005	0.78305			6
2026.05.31	21:38:53.581	0.78003	0.78303			6
2026.05.31	21:38:55.080	0.78004	0.78304			6
2026.05.31	21:38:56.580	0.78006	0.78306			6
2026.05.31	21:38:57.780	0.78007	0.78307			6
2026.05.31	21:38:58.499	0.78008	0.78295			6
2026.05.31	21:38:59.503	0.78003	0.78303			6
2026.05.31	21:39:00.504	0.78013	0.78286			6
2026.05.31	21:39:01.680	0.78001	0.78300			6
2026.05.31	21:39:04.784	0.78005	0.78305			6
2026.05.31	21:39:05.648	0.78012	0.78288			6
2026.05.31	21:39:08.281	0.78003	0.78303			6
2026.05.31	21:39:09.782	0.78007	0.78307			6
2026.05.31	21:39:11.279	0.78002	0.78301			6
2026.05.31	21:39:12.632	0.78005	0.78305			6
2026.05.31	21:39:16.049	0.78001	0.78301			6
2026.05.31	21:39:20.280	0.78004	0.78304			6
2026.05.31	21:39:21.480	0.78006	0.78306			6
2026.05.31	21:39:25.383	0.78007	0.78307			6
2026.05.31	21:39:28.981	0.78013	0.78313			6
2026.05.31	21:39:31.081	0.78010	0.78310			6
2026.05.31	21:39:32.281	0.78007	0.78307			6
2026.05.31	21:39:33.480	0.78006	0.78306			6
2026.05.31	21:39:34.681	0.78008	0.78308			6
2026.05.31	21:39:36.565	0.78003	0.78303			6
2026.05.31	21:39:37.980	0.78005	0.78305			6
2026.05.31	21:39:39.481	0.78008	0.78308			6
2026.05.31	21:39:40.838	0.78010	0.78310			6
2026.05.31	21:39:42.321	0.78011	0.78311			6
2026.05.31	21:39:49.454	0.78005	0.78301			6
2026.05.31	21:39:50.581	0.78010	0.78310			6
2026.05.31	21:39:51.781	0.78007	0.78307			6
2026.05.31	21:39:53.281	0.78009	0.78309			6
2026.05.31	21:39:54.334	0.78005	0.78305			6
2026.05.31	21:40:02.321	0.78005				2
2026.05.31	21:40:06.476	0.78002	0.78302			6
2026.05.31	21:40:10.902	0.78005	0.78299			6
2026.05.31	21:40:11.582	0.78009	0.78309			6
2026.05.31	21:40:12.780	0.78005	0.78305			6
2026.05.31	21:40:15.781	0.78008	0.78308			6
2026.05.31	21:40:17.373	0.78009	0.78309			6
2026.05.31	21:40:35.795	0.78008	0.78308			6
2026.05.31	21:40:38.323	0.78009	0.78309			6
2026.05.31	21:40:40.081	0.78008	0.78308			6
2026.05.31	21:40:41.251	0.78005	0.78305			6
2026.05.31	21:40:42.265	0.78007	0.78307			6
2026.05.31	21:40:43.680	0.78006	0.78306			6
2026.05.31	21:40:44.880	0.78007	0.78307			6
2026.05.31	21:40:46.081	0.78004	0.78304			6
2026.05.31	21:40:47.581	0.78006	0.78306			6
2026.05.31	21:40:48.780	0.78007	0.78307			6
2026.05.31	21:40:50.281	0.78009	0.78309			6
2026.05.31	21:40:51.783	0.78017	0.78281			6
2026.05.31	21:40:52.980	0.78006	0.78306			6
2026.05.31	21:40:54.181	0.78011	0.78291			6
2026.05.31	21:40:55.380	0.78005	0.78305			6
2026.05.31	21:40:56.580	0.78006	0.78306			6
2026.05.31	21:40:57.826	0.78002	0.78302			6
2026.05.31	21:40:58.897	0.78019	0.78280			6
2026.05.31	21:41:00.481	0.78003	0.78303			6
2026.05.31	21:41:01.494	0.78008	0.78295			6
2026.05.31	21:41:15.384	0.78006	0.78303			6
2026.05.31	21:41:17.280	0.78010	0.78310			6
2026.05.31	21:41:23.743	0.78008	0.78308			6
2026.05.31	21:41:25.082	0.78011	0.78311			6
2026.05.31	21:41:26.280	0.78010	0.78310			6
2026.05.31	21:41:33.793	0.78005	0.78305			6
2026.05.31	21:41:34.914	0.78007	0.78307			6
2026.05.31	21:41:35.441	0.78014	0.78287			6
2026.05.31	21:41:36.479	0.78007	0.78307			6
2026.05.31	21:41:37.679	0.78005	0.78305			6
2026.05.31	21:41:38.881	0.78006	0.78306			6
2026.05.31	21:41:40.082	0.78008	0.78308			6
2026.05.31	21:41:41.280	0.78006	0.78296			6
2026.05.31	21:41:42.550	0.78008	0.78308			6
2026.05.31	21:41:43.981	0.78004	0.78304			6
2026.05.31	21:41:45.481	0.78013	0.78289			6
2026.05.31	21:41:46.681	0.78008	0.78308			6
2026.05.31	21:41:48.116	0.78003	0.78303			6
2026.05.31	21:41:50.580	0.78007	0.78296			6
2026.05.31	21:41:52.380		0.78307			4
2026.05.31	21:41:53.580	0.78005	0.78305			6
2026.05.31	21:41:55.392	0.78008	0.78295			6
2026.05.31	21:41:56.476	0.78006	0.78306			6
2026.05.31	21:42:00.841	0.78009	0.78309			6
2026.05.31	21:42:04.299	0.78010	0.78310			6
2026.05.31	21:42:26.880	0.78008	0.78308			6
2026.05.31	21:42:30.241	0.78007	0.78307			6
2026.05.31	21:42:31.724	0.78008	0.78308			6
2026.05.31	21:42:37.204	0.78010	0.78310			6
2026.05.31	21:42:47.328	0.78005	0.78305			6
2026.05.31	21:42:48.780	0.78018	0.78283			6
2026.05.31	21:42:51.476	0.78014	0.78289			6
2026.05.31	21:42:53.580	0.78008	0.78308			6
2026.05.31	21:42:56.159	0.78010	0.78310			6
2026.05.31	21:42:57.480	0.78006	0.78306			6
2026.05.31	21:42:59.281	0.78007	0.78307			6
2026.05.31	21:43:01.255	0.78008	0.78308			6
2026.05.31	21:43:02.266	0.78011	0.78311			6
2026.05.31	21:43:04.361	0.78009	0.78309			6
2026.05.31	21:43:07.681	0.78011	0.78311			6
2026.05.31	21:43:09.780	0.78009	0.78309			6
2026.05.31	21:43:11.100	0.78006	0.78306			6
2026.05.31	21:43:12.245	0.78009	0.78309			6
2026.05.31	21:43:13.984	0.78007	0.78307			6
2026.05.31	21:43:15.781	0.78006	0.78306			6
2026.05.31	21:43:17.581	0.78015	0.78289			6
2026.05.31	21:43:19.600	0.78022	0.78279			6
2026.05.31	21:43:21.013	0.78015	0.78290			6
2026.05.31	21:43:22.098	0.78013	0.78293			6
2026.05.31	21:43:23.580	0.78017	0.78287			6
2026.05.31	21:43:24.612	0.78023	0.78280			6
2026.05.31	21:43:26.164	0.78010	0.78296			6
2026.05.31	21:43:27.481	0.78005	0.78302			6
2026.05.31	21:43:28.984		0.78305			4
2026.05.31	21:43:30.480	0.78006	0.78306			6
2026.05.31	21:43:31.005	0.78007	0.78307			6
2026.05.31	21:43:32.680	0.78006	0.78306			6
2026.05.31	21:43:34.680	0.78005	0.78305			6
2026.05.31	21:43:36.164	0.78006	0.78306			6
2026.05.31	21:43:37.679	0.78005	0.78304			6
2026.05.31	21:43:38.881	0.78013	0.78294			6
2026.05.31	21:43:40.088	0.78009	0.78309			6
2026.05.31	21:43:46.163	0.78020	0.78285			6
2026.05.31	21:43:47.281	0.78006	0.78306			6
2026.05.31	21:43:48.574	0.78016	0.78289			6
2026.05.31	21:43:49.352	0.78038	0.78259			6
2026.05.31	21:43:52.081	0.78010	0.78298			6
2026.05.31	21:43:53.580	0.78005	0.78305			6
2026.05.31	21:43:54.593	0.78006	0.78306			6
2026.05.31	21:43:55.605	0.78007	0.78307			6
2026.05.31	21:43:56.189	0.78024	0.78279			6
2026.05.31	21:43:58.071	0.78015	0.78293			6
2026.05.31	21:43:59.285	0.78008	0.78308			6
2026.05.31	21:44:00.481	0.78009	0.78309			6
2026.05.31	21:44:02.322	0.78007	0.78303			6
2026.05.31	21:44:03.745	0.78014	0.78293			6
2026.05.31	21:44:05.280	0.78026	0.78277			6
2026.05.31	21:44:06.281		0.78279			4
2026.05.31	21:44:08.279	0.78019	0.78288			6
2026.05.31	21:44:10.088	0.78012	0.78297			6
2026.05.31	21:44:12.372	0.78020	0.78286			6
2026.05.31	21:44:14.276	0.78043	0.78254			6
2026.05.31	21:44:19.499	0.78045	0.78251			6
2026.05.31	21:44:26.280	0.78053	0.78241			6
2026.05.31	21:44:30.840	0.78057	0.78238			6
2026.05.31	21:44:31.422	0.78029	0.78277			6
2026.05.31	21:44:32.426	0.78044	0.78255			6
2026.05.31	21:44:33.743	0.78032	0.78272			6
2026.05.31	21:44:36.481	0.78025	0.78282			6
2026.05.31	21:44:38.099	0.78034	0.78269			6
2026.05.31	21:44:39.281	0.78012	0.78296			6
2026.05.31	21:44:40.098	0.78007	0.78303			6
2026.05.31	21:44:41.280	0.78030	0.78271			6
2026.05.31	21:44:43.383	0.78033	0.78268			6
2026.05.31	21:44:44.792	0.78021	0.78284			6
2026.05.31	21:44:47.343	0.78023	0.78282			6
2026.05.31	21:44:48.481	0.78036	0.78265			6
2026.05.31	21:44:49.483	0.78045	0.78252			6
2026.05.31	21:44:50.581	0.78044	0.78254			6
2026.05.31	21:44:51.270	0.78006	0.78306			6
2026.05.31	21:44:53.401	0.78035	0.78264			6
2026.05.31	21:44:54.404	0.78024	0.78280			6
2026.05.31	21:44:55.115	0.78020	0.78284			6
2026.05.31	21:44:56.283	0.78034	0.78265			6
2026.05.31	21:44:58.385	0.78026	0.78279			6
2026.05.31	21:44:59.672	0.78006	0.78306			6
2026.05.31	21:45:02.245	0.78021	0.78284			6
2026.05.31	21:45:03.480	0.78042	0.78256			6
2026.05.31	21:45:05.280	0.78040	0.78258			6
2026.05.31	21:45:08.370	0.78039	0.78260			6
2026.05.31	21:45:10.412	0.78041	0.78259			6
2026.05.31	21:45:11.473	0.78042	0.78258			6
2026.05.31	21:45:12.564	0.78043	0.78257			6
2026.05.31	21:45:16.215	0.78047	0.78252			6
2026.05.31	21:45:18.926	0.78026	0.78281			6
2026.05.31	21:45:37.202	0.78034	0.78272			6
2026.05.31	21:45:40.795	0.78033	0.78274			6
2026.05.31	21:45:41.976		0.78275			4
2026.05.31	21:45:43.866	0.78034	0.78274			6
2026.05.31	21:45:46.539	0.78035	0.78273			6
2026.05.31	21:45:48.492	0.78036	0.78272			6
2026.05.31	21:45:50.580	0.78041	0.78258			6
2026.05.31	21:45:50.589	0.78008	0.78308			6
2026.05.31	21:45:52.249	0.78010	0.78310			6
2026.05.31	21:45:54.499	0.78015	0.78293			6
2026.05.31	21:45:56.879	0.78018	0.78291			6
2026.05.31	21:45:59.583	0.78021	0.78288			6
2026.05.31	21:46:02.880	0.78025	0.78284			6
2026.05.31	21:46:07.291	0.78028	0.78279			6
2026.05.31	21:46:08.580	0.78029	0.78278			6
2026.05.31	21:46:09.914	0.78030	0.78277			6
2026.05.31	21:46:10.979	0.78031				2
2026.05.31	21:46:12.372	0.78029	0.78279			6
2026.05.31	21:46:14.321	0.78031				2
2026.05.31	21:46:17.438	0.78033	0.78277			6
2026.05.31	21:46:19.983	0.78034	0.78274			6
2026.05.31	21:46:22.379	0.78035	0.78273			6
2026.05.31	21:46:23.739	0.78022	0.78290			6
2026.05.31	21:46:25.680	0.78032	0.78278			6
2026.05.31	21:46:28.383	0.78033	0.78276			6
2026.05.31	21:46:31.980	0.78035	0.78275			6
2026.05.31	21:46:37.204	0.78037	0.78273			6
2026.05.31	21:46:40.085	0.78038	0.78272			6
2026.05.31	21:46:46.680	0.78040	0.78271			6
2026.05.31	21:46:51.781	0.78041	0.78270			6
2026.05.31	21:46:54.179		0.78269			4
2026.05.31	21:46:55.379	0.78043	0.78267			6
2026.05.31	21:47:04.309	0.78047	0.78261			6
2026.05.31	21:47:09.180	0.78049	0.78260			6
2026.05.31	21:47:10.380		0.78259			4
2026.05.31	21:47:12.779	0.78050	0.78258			6
2026.05.31	21:47:14.322		0.78257			4
2026.05.31	21:47:18.744	0.78051				2
2026.05.31	21:47:19.980		0.78258			4
2026.05.31	21:47:23.741		0.78256			4
2026.05.31	21:47:25.083	0.78052				2
2026.05.31	21:47:32.880	0.78053	0.78254			6
2026.05.31	21:47:37.205	0.78054				2
2026.05.31	21:47:43.981	0.78055	0.78253			6
2026.05.31	21:47:49.381	0.78053	0.78256			6
2026.05.31	21:47:52.082	0.78054	0.78253			6
2026.05.31	21:47:57.183	0.78056	0.78252			6
2026.05.31	21:48:00.160	0.78057	0.78251			6
2026.05.31	21:48:05.380	0.78058	0.78249			6
2026.05.31	21:48:12.780	0.78060	0.78248			6
2026.05.31	21:48:28.079	0.78061	0.78245			6
2026.05.31	21:48:36.413	0.78058	0.78251			6
2026.05.31	21:48:37.980	0.78050	0.78262			6
2026.05.31	21:48:40.121	0.78056	0.78253			6
2026.05.31	21:48:41.622	0.78027	0.78294			6
2026.05.31	21:48:56.382	0.78030	0.78289			6
2026.05.31	21:48:58.323	0.78042	0.78273			6
2026.05.31	21:49:35.141	0.78048	0.78268			6
2026.05.31	21:49:37.204	0.78044	0.78273			6
2026.05.31	21:49:39.481	0.78027	0.78297			6
2026.05.31	21:49:41.137	0.78031	0.78291			6
2026.05.31	21:49:42.147	0.78032	0.78292			6
2026.05.31	21:49:43.980	0.78033	0.78289			6
2026.05.31	21:49:45.151	0.78028	0.78296			6
2026.05.31	21:49:47.150	0.78032	0.78291			6
2026.05.31	21:49:52.341	0.78034	0.78289			6
2026.05.31	21:49:54.480	0.78035	0.78287			6
2026.05.31	21:49:57.343	0.78028	0.78296			6
2026.05.31	21:50:03.768	0.78032	0.78291			6
2026.05.31	21:50:09.901	0.78035	0.78288			6
2026.05.31	21:50:15.342	0.78036	0.78289			6
2026.05.31	21:50:16.487	0.78032	0.78293			6
2026.05.31	21:50:17.852	0.78036	0.78287			6
2026.05.31	21:50:18.937	0.78034	0.78292			6
2026.05.31	21:50:20.583	0.78033				2
2026.05.31	21:50:22.338	0.78035	0.78291			6
2026.05.31	21:50:23.994		0.78290			4
2026.05.31	21:50:25.983	0.78037	0.78289			6
2026.05.31	21:50:27.525	0.78036	0.78290			6
2026.05.31	21:50:29.880	0.78034	0.78293			6
2026.05.31	21:50:31.643		0.78292			4
2026.05.31	21:50:32.880	0.78035	0.78291			6
2026.05.31	21:50:36.194	0.78036	0.78290			6
2026.05.31	21:50:37.201	0.78027	0.78301			6
2026.05.31	21:50:38.387	0.78035	0.78291			6
2026.05.31	21:50:39.779	0.78037	0.78290			6
2026.05.31	21:50:41.666		0.78288			4
2026.05.31	21:50:42.781	0.78036	0.78290			6
2026.05.31	21:50:44.203	0.78037				2
2026.05.31	21:50:45.482	0.78038	0.78289			6
2026.05.31	21:50:50.280	0.78040	0.78286			6
2026.05.31	21:50:53.431	0.78041	0.78284			6
2026.05.31	21:51:00.388	0.78043	0.78283			6
2026.05.31	21:51:02.321	0.78044	0.78282			6
2026.05.31	21:51:12.392		0.78283			4
2026.05.31	21:51:13.996	0.78037	0.78290			6
2026.05.31	21:51:14.998		0.78291			4
2026.05.31	21:51:22.526	0.78040	0.78288			6
2026.05.31	21:51:35.742	0.78039	0.78291			6
2026.05.31	21:51:37.208	0.78038				2
2026.05.31	21:51:38.249		0.78293			4
2026.05.31	21:51:41.739	0.78039	0.78292			6
2026.05.31	21:51:43.254	0.78040	0.78291			6
2026.05.31	21:51:46.083	0.78041	0.78290			6
2026.05.31	21:51:47.257		0.78289			4
2026.05.31	21:51:49.263	0.78042				2
2026.05.31	21:51:51.264		0.78288			4
2026.05.31	21:51:53.269	0.78043				2
2026.05.31	21:51:54.939		0.78287			4
2026.05.31	21:52:02.165	0.78034	0.78297			6
2026.05.31	21:52:04.324	0.78037	0.78294			6
2026.05.31	21:52:12.391	0.78041	0.78290			6
2026.05.31	21:52:14.603	0.78038	0.78294			6
2026.05.31	21:52:16.881	0.78040	0.78292			6
2026.05.31	21:52:24.392	0.78042	0.78290			6
2026.05.31	21:52:26.571	0.78043	0.78289			6
2026.05.31	21:52:31.393	0.78044	0.78287			6
2026.05.31	21:52:32.963	0.78045	0.78286			6
2026.05.31	21:52:34.571	0.78046	0.78285			6
2026.05.31	21:52:37.205	0.78044	0.78287			6
2026.05.31	21:52:44.580	0.78046	0.78284			6
2026.05.31	21:52:46.981	0.78048	0.78283			6
2026.05.31	21:52:48.783	0.78049	0.78282			6
2026.05.31	21:52:50.319	0.78050				2
2026.05.31	21:52:52.080		0.78280			4
2026.05.31	21:53:08.579	0.78051	0.78281			6
2026.05.31	21:53:13.395	0.78045	0.78288			6
2026.05.31	21:53:21.911	0.78047	0.78285			6
2026.05.31	21:53:25.348	0.78050	0.78283			6
2026.05.31	21:53:27.351	0.78051	0.78281			6
2026.05.31	21:53:37.199	0.78052	0.78280			6
2026.05.31	21:53:43.995	0.78053	0.78279			6
2026.05.31	21:53:45.183	0.78054	0.78280			6
2026.05.31	21:53:49.380		0.78278			4
2026.05.31	21:53:53.130	0.78055				2
2026.05.31	21:53:59.071	0.78056	0.78277			6
2026.05.31	21:54:07.528	0.78058	0.78275			6
2026.05.31	21:54:18.085		0.78274			4
2026.05.31	21:54:18.862	0.78076	0.78250			6
2026.05.31	21:54:20.256	0.78048	0.78277			6
2026.05.31	21:54:21.255	0.78047	0.78279			6
2026.05.31	21:54:22.257		0.78281			4
2026.05.31	21:54:23.401	0.78048	0.78280			6
2026.05.31	21:54:25.284	0.78026	0.78312			6
2026.05.31	21:54:28.431	0.78027				2
2026.05.31	21:54:35.406	0.78037	0.78295			6
2026.05.31	21:54:36.563	0.78025	0.78312			6
2026.05.31	21:54:38.882	0.78045	0.78289			6
2026.05.31	21:54:40.420	0.78033	0.78306			6
2026.05.31	21:54:42.252		0.78308			4
2026.05.31	21:54:43.430	0.78039	0.78297			6
2026.05.31	21:54:45.097	0.78029	0.78311			6
2026.05.31	21:54:47.280	0.78031	0.78310			6
2026.05.31	21:54:50.931	0.78032	0.78304			6
2026.05.31	21:54:53.402	0.78024	0.78315			6
2026.05.31	21:54:56.401	0.78027	0.78312			6
2026.05.31	21:54:57.411	0.78040	0.78294			6
2026.05.31	21:55:00.996	0.78029	0.78310			6
2026.05.31	21:55:03.876		0.78311			4
2026.05.31	21:55:05.580	0.78059	0.78267			6
2026.05.31	21:55:06.661	0.78056	0.78271			6
2026.05.31	21:55:07.423	0.78073	0.78246			6
2026.05.31	21:55:07.980	0.78045	0.78289			6
2026.05.31	21:55:12.306	0.78055	0.78272			6
2026.05.31	21:55:13.305	0.78038	0.78297			6
2026.05.31	21:55:18.951	0.78064	0.78259			6
2026.05.31	21:55:21.716	0.78036	0.78302			6
2026.05.31	21:55:24.416	0.78052	0.78278			6
2026.05.31	21:55:26.196	0.78051	0.78280			6
2026.05.31	21:55:27.249	0.78054	0.78276			6
2026.05.31	21:55:28.680	0.78052	0.78278			6
2026.05.31	21:55:30.690	0.78058	0.78270			6
2026.05.31	21:55:33.530	0.78060	0.78269			6
2026.05.31	21:55:34.981	0.78056	0.78273			6
2026.05.31	21:55:37.208	0.78055	0.78276			6
2026.05.31	21:55:40.158	0.78032	0.78305			6
