<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.05.31	21:20:51.962	1.37945				2
2026.05.31	21:21:00.083	1.37946	1.37992			6
2026.05.31	21:21:06.059		1.37991			4
2026.05.31	21:21:13.629	1.37947				2
2026.05.31	21:21:32.180		1.37989			4
2026.05.31	21:21:37.206		1.37990			4
2026.05.31	21:21:40.582	1.37946	1.37991			6
2026.05.31	21:21:43.227	1.37945				2
2026.05.31	21:21:51.380	1.37942				2
2026.05.31	21:22:02.759	1.37942	1.37989			6
2026.05.31	21:22:09.980		1.37988			4
2026.05.31	21:22:13.627	1.37943	1.37989			6
2026.05.31	21:22:24.959		1.37988			4
2026.05.31	21:22:32.633		1.37987			4
2026.05.31	21:22:43.229	1.37942				2
2026.05.31	21:22:48.378	1.37939	1.37989			6
2026.05.31	21:23:04.861	1.37939	1.37988			6
2026.05.31	21:23:09.934		1.37987			4
2026.05.31	21:23:32.759	1.37940	1.37986			6
2026.05.31	21:23:37.199		1.37985			4
2026.05.31	21:23:51.359	1.37939				2
2026.05.31	21:24:04.933	1.37939	1.37984			6
2026.05.31	21:24:18.380		1.37983			4
2026.05.31	21:24:37.202	1.37940				2
2026.05.31	21:24:43.411	1.37939	1.37982			6
2026.05.31	21:24:45.962	1.37940	1.37983			6
2026.05.31	21:25:17.479	1.37940	1.37981			6
2026.05.31	21:25:37.200		1.37980			4
2026.05.31	21:25:50.643	1.37941	1.37981			6
2026.05.31	21:26:24.678	1.37940	1.37980			6
2026.05.31	21:27:04.268	1.37940				2
2026.05.31	21:27:37.201		1.37980			4
2026.05.31	21:28:01.859	1.37942	1.37985			6
2026.05.31	21:28:37.201	1.37944	1.37986			6
2026.05.31	21:28:39.939		1.37985			4
2026.05.31	21:28:56.203	1.37945				2
2026.05.31	21:28:57.362	1.37944	1.37984			6
2026.05.31	21:29:00.246	1.37944				2
2026.05.31	21:29:10.639	1.37945	1.37985			6
2026.05.31	21:29:45.547	1.37944	1.37984			6
2026.05.31	21:30:02.569	1.37943	1.37983			6
2026.05.31	21:30:05.944	1.37942				2
2026.05.31	21:30:07.626		1.37982			4
2026.05.31	21:30:40.720	1.37943	1.37983			6
2026.05.31	21:30:41.843	1.37942	1.37982			6
2026.05.31	21:30:43.258	1.37943	1.37983			6
2026.05.31	21:30:45.958	1.37944	1.37984			6
2026.05.31	21:30:48.276	1.37942	1.37982			6
2026.05.31	21:30:58.745	1.37944	1.37984			6
2026.05.31	21:31:00.058	1.37945	1.37985			6
2026.05.31	21:31:02.711	1.37943	1.37989			6
2026.05.31	21:31:05.392		1.37992			4
2026.05.31	21:31:11.779	1.37944	1.37994			6
2026.05.31	21:31:16.091		1.37993			4
2026.05.31	21:31:19.726		1.37996			4
2026.05.31	21:31:19.795	1.37939	1.38013			6
2026.05.31	21:31:20.814	1.37945	1.37993			6
2026.05.31	21:31:22.746	1.37944	1.38000			6
2026.05.31	21:31:24.359		1.37999			4
2026.05.31	21:31:25.840		1.38000			4
2026.05.31	21:31:27.741	1.37945	1.38001			6
2026.05.31	21:31:28.879		1.38000			4
2026.05.31	21:31:30.340	1.37946				2
2026.05.31	21:31:34.125		1.38001			4
2026.05.31	21:31:36.979	1.37947	1.38000			6
2026.05.31	21:31:38.466	1.37948	1.37999			6
2026.05.31	21:31:39.481	1.37946	1.38006			6
2026.05.31	21:31:42.942	1.37947	1.38005			6
2026.05.31	21:31:42.947	1.37952	1.37993			6
2026.05.31	21:31:42.966	1.37943	1.37988			6
2026.05.31	21:31:43.702	1.37929	1.37992			6
2026.05.31	21:31:44.723	1.37930	1.37991			6
2026.05.31	21:31:46.076		1.37990			4
2026.05.31	21:31:48.338	1.37931				2
2026.05.31	21:31:50.000	1.37933	1.37988			6
2026.05.31	21:31:51.249	1.37934	1.37987			6
2026.05.31	21:31:55.279	1.37936	1.37986			6
2026.05.31	21:31:57.662	1.37917	1.37992			6
2026.05.31	21:31:58.708	1.37906	1.37995			6
2026.05.31	21:31:59.779		1.37994			4
2026.05.31	21:32:00.883	1.37908	1.37993			6
2026.05.31	21:32:01.903	1.37907	1.37992			6
2026.05.31	21:32:04.337	1.37908	1.37991			6
2026.05.31	21:32:06.077	1.37909	1.37990			6
2026.05.31	21:32:10.279	1.37910	1.37988			6
2026.05.31	21:32:18.980	1.37911	1.37983			6
2026.05.31	21:32:24.662	1.37912	1.37980			6
2026.05.31	21:32:26.463	1.37913				2
2026.05.31	21:32:28.279	1.37914				2
2026.05.31	21:32:30.362		1.37978			4
2026.05.31	21:32:34.503	1.37915	1.37977			6
2026.05.31	21:32:36.679		1.37976			4
2026.05.31	21:32:41.328		1.37975			4
2026.05.31	21:32:43.279		1.37974			4
2026.05.31	21:32:45.465	1.37916				2
2026.05.31	21:32:47.479		1.37973			4
2026.05.31	21:32:54.059	1.37917	1.37972			6
2026.05.31	21:32:56.364		1.37971			4
2026.05.31	21:32:59.781		1.37970			4
2026.05.31	21:33:01.279	1.37917				2
2026.05.31	21:33:06.083	1.37918				2
2026.05.31	21:33:07.579		1.37969			4
2026.05.31	21:33:23.159	1.37919	1.37967			6
2026.05.31	21:33:28.859		1.37966			4
2026.05.31	21:33:31.883		1.37965			4
2026.05.31	21:33:37.211	1.37920				2
2026.05.31	21:33:42.960		1.37964			4
2026.05.31	21:33:49.447		1.37963			4
2026.05.31	21:33:57.659	1.37921				2
2026.05.31	21:34:11.485	1.37921	1.37962			6
2026.05.31	21:34:18.979		1.37961			4
2026.05.31	21:35:02.179	1.37921				2
2026.05.31	21:35:13.743	1.37922	1.37962			6
2026.05.31	21:35:18.063	1.37921	1.37961			6
2026.05.31	21:35:33.979	1.37920	1.37960			6
2026.05.31	21:35:36.028	1.37921	1.37961			6
2026.05.31	21:35:38.072	1.37925	1.37965			6
2026.05.31	21:35:42.980	1.37926	1.37966			6
2026.05.31	21:36:01.262	1.37927	1.37967			6
2026.05.31	21:36:41.460	1.37928	1.37968			6
2026.05.31	21:36:46.882	1.37929	1.37969			6
2026.05.31	21:37:00.659	1.37929				2
2026.05.31	21:37:54.067		1.37969			4
2026.05.31	21:37:54.470	1.37920	1.37967			6
2026.05.31	21:37:55.883	1.37916	1.37968			6
2026.05.31	21:37:59.625		1.37967			4
2026.05.31	21:38:00.635	1.37916				2
2026.05.31	21:38:11.180	1.37917	1.37965			6
2026.05.31	21:38:12.379		1.37964			4
2026.05.31	21:38:13.878		1.37963			4
2026.05.31	21:38:17.197	1.37918	1.37964			6
2026.05.31	21:38:18.358	1.37912	1.37965			6
2026.05.31	21:38:22.960		1.37964			4
2026.05.31	21:38:24.359		1.37963			4
2026.05.31	21:38:29.459	1.37913				2
2026.05.31	21:38:31.402		1.37962			4
2026.05.31	21:38:33.911		1.37961			4
2026.05.31	21:38:37.208	1.37912				2
2026.05.31	21:38:38.724		1.37962			4
2026.05.31	21:38:39.963	1.37897	1.37966			6
2026.05.31	21:38:41.162	1.37896	1.37965			6
2026.05.31	21:38:43.640	1.37883	1.37970			6
2026.05.31	21:38:45.662	1.37881	1.37973			6
2026.05.31	21:38:47.478	1.37885	1.37969			6
2026.05.31	21:38:48.490	1.37889	1.37968			6
2026.05.31	21:38:49.499	1.37890	1.37967			6
2026.05.31	21:38:52.264	1.37887				2
2026.05.31	21:38:53.778	1.37886				2
2026.05.31	21:38:59.259	1.37888	1.37963			6
2026.05.31	21:39:00.635	1.37889				2
2026.05.31	21:39:02.463	1.37890	1.37961			6
2026.05.31	21:39:03.959		1.37960			4
2026.05.31	21:39:06.124	1.37893	1.37959			6
2026.05.31	21:39:07.262	1.37887	1.37961			6
2026.05.31	21:39:09.218	1.37891	1.37959			6
2026.05.31	21:39:10.580	1.37886	1.37960			6
2026.05.31	21:39:12.659	1.37888	1.37959			6
2026.05.31	21:39:14.284	1.37890	1.37958			6
2026.05.31	21:39:16.126	1.37891	1.37957			6
2026.05.31	21:39:17.698		1.37956			4
2026.05.31	21:39:19.581	1.37892				2
2026.05.31	21:39:29.809	1.37893	1.37952			6
2026.05.31	21:39:31.858	1.37894				2
2026.05.31	21:39:37.199		1.37950			4
2026.05.31	21:39:39.358	1.37891	1.37951			6
2026.05.31	21:39:39.368	1.37903	1.37948			6
2026.05.31	21:39:46.129	1.37908				2
2026.05.31	21:39:46.419	1.37894	1.37952			6
2026.05.31	21:39:48.568	1.37895				2
2026.05.31	21:40:06.778	1.37897	1.37949			6
2026.05.31	21:40:08.782	1.37901	1.37948			6
2026.05.31	21:40:11.826	1.37902				2
2026.05.31	21:40:16.134		1.37947			4
2026.05.31	21:40:17.135	1.37903				2
2026.05.31	21:40:18.360	1.37889	1.37951			6
2026.05.31	21:40:26.142	1.37894	1.37949			6
2026.05.31	21:40:30.082		1.37948			4
2026.05.31	21:40:37.199	1.37895	1.37947			6
2026.05.31	21:40:56.759	1.37887	1.37950			6
2026.05.31	21:40:57.839	1.37886				2
2026.05.31	21:41:01.685	1.37887	1.37949			6
2026.05.31	21:41:21.293	1.37890	1.37944			6
2026.05.31	21:41:22.878	1.37891				2
2026.05.31	21:41:25.259		1.37943			4
2026.05.31	21:41:25.338	1.37901	1.37941			6
2026.05.31	21:41:36.152	1.37898	1.37940			6
2026.05.31	21:41:42.122	1.37899				2
2026.05.31	21:41:43.119	1.37902	1.37942			6
2026.05.31	21:41:44.122	1.37901	1.37941			6
2026.05.31	21:41:53.479	1.37896				2
2026.05.31	21:42:04.303	1.37897	1.37940			6
2026.05.31	21:42:09.079		1.37939			4
2026.05.31	21:42:20.780	1.37898	1.37938			6
2026.05.31	21:42:27.658	1.37892	1.37943			6
2026.05.31	21:42:29.459	1.37890				2
2026.05.31	21:42:30.477	1.37901	1.37941			6
2026.05.31	21:42:37.204	1.37896	1.37940			6
2026.05.31	21:42:52.785	1.37898	1.37938			6
2026.05.31	21:43:01.279	1.37898				2
2026.05.31	21:43:23.159	1.37897	1.37937			6
2026.05.31	21:43:34.258	1.37891	1.37940			6
2026.05.31	21:43:37.205	1.37890	1.37941			6
2026.05.31	21:43:43.608		1.37939			4
2026.05.31	21:43:44.759	1.37895	1.37937			6
2026.05.31	21:43:46.007	1.37894				2
2026.05.31	21:43:47.302	1.37893				2
2026.05.31	21:43:48.435	1.37894	1.37938			6
2026.05.31	21:43:52.967		1.37937			4
2026.05.31	21:44:04.161	1.37895	1.37935			6
2026.05.31	21:44:10.085	1.37890	1.37939			6
2026.05.31	21:44:12.959	1.37893	1.37937			6
2026.05.31	21:44:15.010	1.37894				2
2026.05.31	21:44:17.293		1.37936			4
2026.05.31	21:44:22.563		1.37935			4
2026.05.31	21:44:26.283	1.37895				2
2026.05.31	21:44:57.358	1.37893				2
2026.05.31	21:44:58.484	1.37890	1.37936			6
2026.05.31	21:45:01.403	1.37891	1.37935			6
2026.05.31	21:45:05.639	1.37892	1.37934			6
2026.05.31	21:45:11.425	1.37894				2
2026.05.31	21:45:18.364	1.37895	1.37935			6
2026.05.31	21:45:36.183	1.37894	1.37934			6
2026.05.31	21:46:00.841	1.37892				2
2026.05.31	21:46:12.753	1.37894				2
2026.05.31	21:46:25.187	1.37895	1.37935			6
2026.05.31	21:46:37.204	1.37894	1.37934			6
2026.05.31	21:47:00.709	1.37888	1.37936			6
2026.05.31	21:47:21.278	1.37890	1.37933			6
2026.05.31	21:47:30.086	1.37891	1.37932			6
2026.05.31	21:47:37.205		1.37931			4
2026.05.31	21:47:46.008	1.37892	1.37932			6
2026.05.31	21:48:10.087	1.37892				2
2026.05.31	21:48:37.207	1.37893	1.37933			6
2026.05.31	21:48:40.605	1.37892	1.37932			6
2026.05.31	21:48:49.142	1.37891				2
2026.05.31	21:48:49.153	1.37894	1.37941			6
2026.05.31	21:48:49.188	1.37889	1.37958			6
2026.05.31	21:48:50.141	1.37879	1.37988			6
2026.05.31	21:48:51.166	1.37870	1.38015			6
2026.05.31	21:48:52.246	1.37871	1.38018			6
2026.05.31	21:48:53.339	1.37868	1.38028			6
2026.05.31	21:48:54.359	1.37874	1.38038			6
2026.05.31	21:48:57.979	1.37875	1.38039			6
2026.05.31	21:49:00.336	1.37877	1.38041			6
2026.05.31	21:49:02.337	1.37880	1.38044			6
2026.05.31	21:49:06.209	1.37883	1.38047			6
2026.05.31	21:49:10.840	1.37886				2
2026.05.31	21:49:13.860	1.37888	1.38052			6
2026.05.31	21:49:16.207	1.37891	1.38049			6
2026.05.31	21:49:18.559	1.37895	1.38047			6
2026.05.31	21:49:22.339	1.37898				2
2026.05.31	21:49:24.060	1.37900	1.38046			6
2026.05.31	21:49:25.867	1.37902	1.38045			6
2026.05.31	21:49:28.572	1.37905				2
2026.05.31	21:49:31.534	1.37907	1.38047			6
2026.05.31	21:49:32.758	1.37908				2
2026.05.31	21:49:33.961	1.37909				2
2026.05.31	21:49:35.145		1.38048			4
2026.05.31	21:49:36.214	1.37910	1.38051			6
2026.05.31	21:49:37.341	1.37911	1.38050			6
2026.05.31	21:49:44.729	1.37914	1.38051			6
2026.05.31	21:49:49.359	1.37918	1.38049			6
2026.05.31	21:49:50.438	1.37919				2
2026.05.31	21:49:52.336		1.38050			4
2026.05.31	21:49:53.459		1.38052			4
2026.05.31	21:49:56.863	1.37920	1.38045			6
2026.05.31	21:49:59.867	1.37919	1.38055			6
2026.05.31	21:50:00.912	1.37915	1.38068			6
2026.05.31	21:50:01.951	1.37919	1.38059			6
2026.05.31	21:50:03.499		1.38064			4
2026.05.31	21:50:04.526	1.37920				2
2026.05.31	21:50:06.190	1.37924	1.38057			6
2026.05.31	21:50:08.759	1.37926				2
2026.05.31	21:50:09.830		1.38058			4
2026.05.31	21:50:11.326	1.37927	1.38059			6
2026.05.31	21:50:12.327	1.37928	1.38055			6
2026.05.31	21:50:14.458	1.37931	1.38051			6
2026.05.31	21:50:16.458	1.37932	1.38054			6
2026.05.31	21:50:17.937	1.37933	1.38053			6
2026.05.31	21:50:21.979	1.37936	1.38052			6
2026.05.31	21:50:34.879	1.37943	1.38048			6
2026.05.31	21:50:37.201	1.37944	1.38047			6
2026.05.31	21:50:46.510	1.37948	1.38044			6
2026.05.31	21:50:50.459	1.37949	1.38045			6
2026.05.31	21:50:51.523	1.37948	1.38046			6
2026.05.31	21:50:53.456	1.37950				2
2026.05.31	21:51:00.910	1.37953	1.38044			6
2026.05.31	21:51:02.841		1.38041			4
2026.05.31	21:51:06.571		1.38047			4
2026.05.31	21:51:07.977		1.38046			4
2026.05.31	21:51:09.061		1.38048			4
2026.05.31	21:51:10.282	1.37954	1.38049			6
2026.05.31	21:51:14.480	1.37955	1.38047			6
2026.05.31	21:51:15.982	1.37956				2
2026.05.31	21:51:20.600	1.37957				2
2026.05.31	21:51:24.450	1.37959				2
2026.05.31	21:51:33.840	1.37961	1.38045			6
2026.05.31	21:51:35.782	1.37962				2
2026.05.31	21:51:42.163	1.37964				2
2026.05.31	21:51:47.158	1.37965	1.38043			6
2026.05.31	21:51:55.582	1.37967	1.38042			6
2026.05.31	21:52:02.842	1.37968	1.38041			6
2026.05.31	21:52:04.326	1.37969	1.38040			6
2026.05.31	21:52:14.623	1.37971	1.38039			6
2026.05.31	21:52:36.058	1.37973	1.38037			6
2026.05.31	21:52:37.164	1.37974	1.38038			6
2026.05.31	21:52:42.969		1.38036			4
2026.05.31	21:52:49.027	1.37975				2
2026.05.31	21:52:50.461	1.37970	1.38054			6
2026.05.31	21:52:51.625		1.38053			4
2026.05.31	21:52:52.636		1.38054			4
2026.05.31	21:52:53.748	1.37971	1.38053			6
2026.05.31	21:52:54.800	1.37972	1.38051			6
2026.05.31	21:52:56.320		1.38050			4
2026.05.31	21:53:01.583	1.37974	1.38048			6
2026.05.31	21:53:02.593		1.38049			4
2026.05.31	21:53:03.909	1.37975				2
2026.05.31	21:53:21.875	1.37978	1.38047			6
2026.05.31	21:53:23.584		1.38048			4
2026.05.31	21:53:24.660		1.38051			4
2026.05.31	21:53:26.572		1.38049			4
2026.05.31	21:53:27.737	1.37979	1.38048			6
2026.05.31	21:53:28.918	1.37978	1.38052			6
2026.05.31	21:53:31.259	1.37979	1.38049			6
2026.05.31	21:53:32.339		1.38050			4
2026.05.31	21:53:34.859	1.37980				2
2026.05.31	21:53:35.875	1.37981	1.38046			6
2026.05.31	21:53:36.928	1.37980	1.38050			6
2026.05.31	21:53:37.936		1.38051			4
2026.05.31	21:53:38.951		1.38050			4
2026.05.31	21:53:41.759	1.37981	1.38048			6
2026.05.31	21:53:49.094	1.37983	1.38045			6
2026.05.31	21:53:52.540	1.37984	1.38044			6
2026.05.31	21:53:53.674	1.37985	1.38043			6
2026.05.31	21:53:54.959	1.37984	1.38045			6
2026.05.31	21:53:56.007		1.38044			4
2026.05.31	21:53:58.571	1.37985	1.38043			6
2026.05.31	21:54:00.805	1.37985	1.38042			6
2026.05.31	21:54:03.060	1.37986				2
2026.05.31	21:54:04.087	1.37985	1.38043			6
2026.05.31	21:54:05.130		1.38044			4
2026.05.31	21:54:06.575		1.38043			4
2026.05.31	21:54:07.576	1.37986	1.38044			6
2026.05.31	21:54:12.361		1.38042			4
2026.05.31	21:54:14.642	1.37987				2
2026.05.31	21:54:16.902		1.38041			4
2026.05.31	21:54:19.147		1.38040			4
2026.05.31	21:54:21.659	1.37988	1.38041			6
2026.05.31	21:54:37.199	1.37989	1.38040			6
2026.05.31	21:54:48.659		1.38039			4
2026.05.31	21:54:50.459	1.37990	1.38040			6
2026.05.31	21:55:03.062	1.37990	1.38039			6
2026.05.31	21:55:09.062	1.37991				2
2026.05.31	21:55:30.663	1.37992				2
2026.05.31	21:55:37.208		1.38038			4
2026.05.31	21:55:49.104	1.37993				2
2026.05.31	21:55:53.167		1.38039			4
2026.05.31	21:56:08.407	1.37993	1.38038			6
2026.05.31	21:56:22.252	1.37994				2
2026.05.31	21:56:37.202	1.37995				2
2026.05.31	21:57:01.429	1.37995	1.38037			6
2026.05.31	21:57:03.407	1.37996	1.38038			6
2026.05.31	21:57:16.860		1.38037			4
2026.05.31	21:57:34.598	1.37997	1.38038			6
2026.05.31	21:57:39.059		1.38037			4
2026.05.31	21:58:19.920	1.37998	1.38038			6
2026.05.31	21:59:02.249	1.37998				2
2026.05.31	21:59:21.430		1.38038			4
2026.05.31	21:59:58.653	1.37987	1.38032			6
2026.05.31	21:59:58.714	1.37972	1.38037			6
2026.05.31	21:59:58.876	1.37950	1.38044			6
2026.05.31	21:59:59.888	1.37934	1.38046			6
2026.05.31	22:00:00.084	1.37953	1.38013			6
2026.05.31	22:00:00.144	1.37941	1.38006			6
2026.05.31	22:00:00.158	1.37927	1.38001			6
2026.05.31	22:00:01.208	1.37942	1.37965			6
2026.05.31	22:00:02.253	1.37946	1.37964			6
2026.05.31	22:00:02.502		1.37969			4
2026.05.31	22:00:03.165	1.37951				2
2026.05.31	22:00:03.170		1.37974			4
2026.05.31	22:00:04.262	1.37954	1.37972			6
2026.05.31	22:00:04.321		1.37977			4
2026.05.31	22:00:04.813	1.37950	1.37973			6
2026.05.31	22:00:05.204	1.37947	1.37970			6
2026.05.31	22:00:05.362	1.37951	1.37969			6
2026.05.31	22:00:05.452		1.37974			4
2026.05.31	22:00:06.231	1.37956				2
2026.05.31	22:00:07.522	1.37955	1.37973			6
2026.05.31	22:00:07.555	1.37950				2
2026.05.31	22:00:07.879	1.37947	1.37970			6
2026.05.31	22:00:08.891	1.37944	1.37967			6
2026.05.31	22:00:10.121	1.37947	1.37965			6
2026.05.31	22:00:11.996	1.37948	1.37966			6
2026.05.31	22:00:13.172	1.37949	1.37967			6
2026.05.31	22:00:15.212		1.37972			4
2026.05.31	22:00:15.227	1.37948	1.37982			6
2026.05.31	22:00:15.337	1.37956	1.37979			6
2026.05.31	22:00:15.447	1.37953	1.37987			6
2026.05.31	22:00:15.597	1.37961	1.37984			6
2026.05.31	22:00:16.988	1.37967	1.37985			6
2026.05.31	22:00:21.989	1.37968	1.37986			6
2026.05.31	22:00:51.759		1.37991			4
2026.05.31	22:00:52.078	1.37972	1.37995			6
2026.05.31	22:00:52.394		1.37990			4
2026.05.31	22:00:57.774	1.37971	1.37989			6
2026.05.31	22:00:58.731	1.37974	1.37992			6
2026.05.31	22:00:59.116	1.37975	1.37998			6
2026.05.31	22:00:59.244	1.37979	1.38002			6
2026.05.31	22:01:00.199	1.37983	1.38001			6
2026.05.31	22:01:00.213	1.37978				2
2026.05.31	22:01:01.298	1.37977	1.37995			6
2026.05.31	22:01:08.379	1.37976	1.37994			6
2026.05.31	22:01:09.671	1.37978	1.37996			6
2026.05.31	22:01:10.769	1.37979	1.37997			6
2026.05.31	22:01:11.926	1.37980	1.37998			6
2026.05.31	22:01:13.752	1.37981	1.37999			6
2026.05.31	22:01:22.461	1.37983	1.38001			6
2026.05.31	22:01:25.279	1.37984	1.38002			6
2026.05.31	22:01:32.983	1.37983	1.38001			6
2026.05.31	22:01:42.546	1.37984	1.38002			6
2026.05.31	22:01:45.357	1.37985	1.38003			6
2026.05.31	22:01:51.996	1.37980				2
2026.05.31	22:01:53.590	1.37979	1.37997			6
2026.05.31	22:01:56.883	1.37974				2
2026.05.31	22:01:57.257	1.37975	1.37993			6
2026.05.31	22:01:57.355	1.37970				2
2026.05.31	22:01:57.488	1.37966	1.37989			6
2026.05.31	22:01:57.980	1.37962	1.37985			6
2026.05.31	22:01:59.234	1.37963	1.37981			6
2026.05.31	22:02:00.339	1.37965	1.37983			6
2026.05.31	22:02:00.350		1.37988			4
2026.05.31	22:02:00.394	1.37968	1.37991			6
2026.05.31	22:02:02.166	1.37971	1.37989			6
2026.05.31	22:02:03.337	1.37970	1.37988			6
2026.05.31	22:02:13.361	1.37972	1.37990			6
2026.05.31	22:02:19.739	1.37973	1.37991			6
2026.05.31	22:02:24.067	1.37974	1.37992			6
2026.05.31	22:02:25.637		1.37990			4
2026.05.31	22:02:35.229		1.37992			4
2026.05.31	22:02:36.340	1.37975	1.37991			6
2026.05.31	22:02:39.858	1.37976	1.37994			6
2026.05.31	22:02:40.953	1.37977	1.37995			6
2026.05.31	22:02:42.914	1.37978	1.37994			6
2026.05.31	22:02:44.594	1.37979	1.37995			6
2026.05.31	22:02:46.197	1.37980	1.37996			6
2026.05.31	22:02:48.822	1.37978				2
2026.05.31	22:02:49.824	1.37979	1.37997			6
2026.05.31	22:02:51.129	1.37980	1.37996			6
2026.05.31	22:02:52.132	1.37979	1.37997			6
2026.05.31	22:02:55.538	1.37974				2
2026.05.31	22:02:55.576	1.37971	1.37994			6
2026.05.31	22:02:56.679	1.37972	1.37990			6
2026.05.31	22:02:59.080	1.37971	1.37989			6
2026.05.31	22:03:00.106	1.37971				2
2026.05.31	22:03:00.568	1.37966				2
2026.05.31	22:03:00.674	1.37963	1.37986			6
2026.05.31	22:03:01.988	1.37965	1.37983			6
2026.05.31	22:03:03.624	1.37964	1.37982			6
2026.05.31	22:03:06.512	1.37959				2
2026.05.31	22:03:08.079	1.37960	1.37978			6
2026.05.31	22:03:09.536	1.37959	1.37977			6
2026.05.31	22:03:13.832	1.37960	1.37983			6
2026.05.31	22:03:14.434	1.37966	1.37984			6
